Счетоводство » Книги » Оборотни ведомости,acc_Balances,bg,Тук се генерират моментни обобщени снимки на цялостното състояние на предприятието към текущия момент в парично изражение. За повече информация прочетете: [link=https://bgerp.com/Bg/Oborotna-vedomost/]Оборотна ведомост[/link],https://bgerp.com/Bg/Oborotna-vedomost/
Счетоводство » Книги » Документи » Мемориални ордери,acc_Articles,bg,"Тук се съдържат всички ръчно генерирани мемориални ордери за осчетоводяване на специфични и инцидентни стопански операции, които не са описани от документ в системата. За повече информация прочетете: [link=https://bgerp.com/Bg/Nestandartni-operatsii/]Нестандартни операции[/link]",https://bgerp.com/Bg/Nestandartni-operatsii/
Счетоводство » Книги » Журнал,acc_Journal,bg,"Това е регистър на всички счетоводни статии, генерирани в системата. Всеки запис в журнала съдържа линк както към документа, който го е генерирал, така и към детайлния изглед на генерираната счетоводна статия. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Schetovodstvo-Knigi/]Счетоводство » Книги[/link]",https://bgerp.com/A/a/Schetovodstvo-Knigi/
Счетоводство » Книги » Документи » Приключване на период,acc_ClosePeriods,bg,Тук се съдържа списък с всички приключени периоди. Документът Приключване на период се съставя за приключване на счетоводен период. С него се начислява и осчетоводява ДДС и се вземат автоматични операции за отнасяне на приходите от сделки по конкретните им сметки. За повече информация прочетете: [link=https://bgerp.com/Bg/Nestandartni-operatsii/]Нестандартни операции[/link],https://bgerp.com/Bg/Nestandartni-operatsii/
Счетоводство » Книги » Документи » Поправки,acc_BalanceRepairs,bg,Тук се съдържа регистър на издадените документи от вида - Корекция на грешки от закръгляния. При продажбите и покупките е възможно да възникват минимални грешки от закръгляване на сумите. За повече информация прочетете: [link=https://bgerp.com/Bg/Nestandartni-operatsii/]Нестандартни операции[/link],https://bgerp.com/Bg/Nestandartni-operatsii/
Счетоводство » Книги » Документи » Трансфери,acc_BalanceTransfers,bg,Тук се съдържа списък с всички прехвърляния по салда,
Счетоводство » ДА » Инвентарна книга,accda_Da,bg,Това е регистър на всички дълготрайни активи на фирмата с подробна информация за актива. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Schetovodstvo-DA/]Счетоводство » ДА[/link],https://bgerp.com/A/a/Schetovodstvo-DA/
Счетоводство » ДА » Документи,accda_Documents,bg,"Тук се обединяват всички вторични счетоводни документи, свързани с управлението на дълготрайните активи. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Schetovodstvo-DA/]Счетоводство » ДА[/link]",https://bgerp.com/A/a/Schetovodstvo-DA/
Счетоводство » Настройки » Периоди,acc_Periods,bg,Тук се дефинират и настройват счетоводните периоди. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Schetovodstvo-Nastroyki/]Счетоводство » Настройки[/link],https://bgerp.com/A/a/Schetovodstvo-Nastroyki/
Счетоводство » Настройки » Номенклатури,acc_Lists,bg,"Тук се съдържа списък с всички счетоводни номенклатури в системата. Могат да бъдат създадени неограничен брой допълнителни номенклатури - както ръчни, така и автоматични, използващи наличен или допълнително разработен интерфейс. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Schetovodstvo-Nastroyki/]Счетоводство » Настройки[/link]",https://bgerp.com/A/a/Schetovodstvo-Nastroyki/
