2060,с.,Джамузовци,Ихтиман,София,42.535794,23.804304
6908,с.,Джанка,Крумовград,Кърджали,41.531069,25.672222
6850,гр.,Джебел,Джебел,Кърджали,41.496539,25.304106
6824,с.,Джелепско,Момчилград,Кърджали,41.495964,25.526606
2648,с.,Джерман,Дупница,Кюстендил,42.224322,23.082661
6872,с.,Джерово,Кирково,Кърджали,41.31193,25.308082
2812,с.,Джигурово,Сандански,Благоевград,41.558836,23.311656
8691,с.,Джинот,Стралджа,Ямбол,42.511903,26.656565
2483,с.,Джинчовци,Трън,Перник,42.784234,22.468146
5146,с.,Джулюница,Лясковец,Велико Търново,43.137436,25.901717
7137,с.,Джулюница,Ценово,Русе,43.578119,25.60783
5343,с.,Джумриите,Габрово,Габрово,42.923023,25.33843
4241,с.,Джурково,Лъки,Пловдив,41.774605,24.819809
2163,с.,Джурово,Правец,София,42.959082,24.050073
5380,с.,Джуровци,Дряново,Габрово,42.946059,25.490333
9811,с.,Дибич,Шумен,Шумен,43.228498,27.000703
3492,с.,Дива Слатина,Георги Дамяново,Монтана,43.283895,22.912551
5345,с.,Дивеци,Габрово,Габрово,42.908566,25.275602
2457,с.,Дивля,Земен,Перник,42.583682,22.68946
2350,с.,Дивотино,Перник,Перник,42.655374,23.049326
5727,с.,Дивчовото,Тетевен,Ловеч,42.833531,24.224201
4994,с.,Диманово,Неделино,Смолян,41.476389,25.115548
5363,с.,Димиевци,Трявна,Габрово,42.867517,25.57958
6259,с.,Димитриево,Чирпан,Стара Загора,42.191376,25.555508
6400,гр.,Димитровград,Димитровград,Хасково,42.056096,25.588163
5050,с.,Димитровци,Велико Търново,Велико Търново,42.9494,25.582689
6518,с.,Димитровче,Свиленград,Хасково,41.814368,26.251799
3750,гр.,Димово,Димово,Видин,43.741482,22.726678
4757,с.,Димово,Смолян,Смолян,41.538843,24.614946
5035,с.,Димовци,Велико Търново,Велико Търново,42.847356,25.632809
6192,с.,Димовци,Гурково,Стара Загора,42.67284,25.73467
5234,с.,Димча,Павликени,Велико Търново,43.21322,25.203296
8159,с.,Димчево,Бургас,Бургас,42.405014,27.409281
6340,с.,Динево,Хасково,Хасково,41.887602,25.698776
4149,с.,Динк,Марица,Пловдив,42.26872,24.801876
4458,с.,Динката,Лесичово,Пазарджик,42.288737,24.228987
3783,с.,Динковица,Видин,Видин,44.037836,22.777395
3921,с.,Динково,Ружинци,Видин,43.702835,23.037363
6268,с.,Диня,Раднево,Стара Загора,42.321023,25.836981
4927,с.,Дирало,Мадан,Смолян,41.556852,25.006018
5886,с.,Дисевица,Плевен,Плевен,43.398586,24.516593
5441,с.,Дисманица,Севлиево,Габрово,42.903721,24.941779
7625,с.,Дичево,Главиница,Силистра,43.986638,26.887833
5059,с.,Дичин,Велико Търново,Велико Търново,43.216633,25.481527
6432,с.,Длъгнево,Димитровград,Хасково,42.118037,25.54587
5392,с.,Длъгня,Дряново,Габрово,43.014633,25.508538
7997,с.,Длъжка Поляна,Антоново,Търговище,43.089204,26.12047
9789,с.,Длъжко,Хитрино,Шумен,43.385677,26.862105
2582,с.,Длъхчево-Сабляр,Невестино,Кюстендил,42.165386,22.783421
6947,с.,Доборско,Крумовград,Кърджали,41.490506,25.772947
8580,с.,Добра Поляна,Руен,Бургас,42.838215,27.312441
2279,с.,Добравица,Своге,София,43.018775,23.238964
4259,с.,Добралък,Куклен,Пловдив,41.95388,24.752965
4917,с.,Добрева Череша,Рудозем,Смолян,41.511399,24.824161
9399,с.,Добрево,Добрич-Селска,Добрич,43.746466,27.841918
5095,с.,Добревци,Елена,Велико Търново,42.837609,25.814686
5365,с.,Добревци,Трявна,Габрово,42.891895,25.500383
5762,с.,Добревци,Ябланица,Ловеч,43.0665,24.084052
5380,с.,Добрените,Дряново,Габрово,42.94144,25.456492
9782,с.,Добри Войниково,Хитрино,Шумен,43.439423,26.858823
9128,с.,Добри Дол,Аврен,Варна,43.071341,27.752258
2559,с.,Добри Дол,Трекляно,Кюстендил,42.495903,22.665114
3667,с.,Добри Дол,Лом,Монтана,43.769162,23.001953
4292,с.,Добри Дол,Първомай,Пловдив,42.127996,25.311867
5149,с.,Добри Дял,Лясковец,Велико Търново,43.111728,25.831477
2838,с.,Добри Лаки,Струмяни,Благоевград,41.580594,22.996613
9402,с.,Добрин,Крушари,Добрич,43.868429,27.834807
9216,с.,Добрина,Провадия,Варна,43.179037,27.462215
2777,гр.,Добринище,Банско,Благоевград,41.820714,23.562131
8477,с.,Добриново,Карнобат,Бургас,42.475314,26.911238
6670,с.,Добриново,Кърджали,Кърджали,41.712652,25.535637
6857,с.,Добринци,Джебел,Кърджали,41.411813,25.196667
6437,с.,Добрич,Димитровград,Хасково,42.029349,25.522503
8724,с.,Добрич,Елхово,Ямбол,42.173126,26.666225
9300,гр.,Добрич,Добрич,Добрич,43.572777,27.827286
4405,с.,Добровница,Пазарджик,Пазарджик,42.210154,24.379696
2662,с.,Доброво,Бобошево,Кюстендил,42.172552,22.978995
9145,с.,Доброглед,Аксаково,Варна,43.2663,27.764249
5658,с.,Добродан,Троян,Ловеч,42.968344,24.707902
3253,с.,Добролево,Борован,Враца,43.497849,23.784579
8552,с.,Добромир,Руен,Бургас,42.952027,27.286959
5430,с.,Добромирка,Севлиево,Габрово,43.08152,25.259717
6861,с.,Добромирци,Кирково,Кърджали,41.380858,25.209986
9281,с.,Доброплодно,Ветрино,Варна,43.395796,27.375545
6560,с.,Доброселец,Тополовград,Хасково,42.149249,26.308349
1247,с.,Доброславци,Столична,София Столица,42.821978,23.282773
4256,с.,Добростан,Асеновград,Пловдив,41.905255,24.925128
2919,с.,Добротино,Гоце Делчев,Благоевград,41.585747,23.67166
7531,с.,Добротица,Ситово,Силистра,43.953628,27.014317
7990,с.,Добротица,Антоново,Търговище,43.185325,26.220567
9282,с.,Добротич,Вълчи Дол,Варна,43.396768,27.426249
7548,с.,Добруджанка,Кайнарджа,Силистра,43.968005,27.576995
3069,с.,Добруша,Криводол,Враца,43.440367,23.424873
2799,с.,Добърско,Разлог,Благоевград,41.970322,23.47639
2289,с.,Добърчин,Своге,София,43.000228,23.291057
2115,с.,Доганово,Елин Пелин,София,42.632624,23.686968
2547,с.,Дождевица,Кюстендил,Кюстендил,42.329301,22.576651
5035,с.,Дойновци,Велико Търново,Велико Търново,42.855276,25.656072
6799,с.,Дойранци,Ардино,Кърджали,41.712551,25.201726
9961,с.,Дойранци,Каолиново,Шумен,43.606685,27.16628
5550,с.,Дойренци,Ловеч,Ловеч,43.235299,24.831096
2734,с.,Докатичево,Симитли,Благоевград,41.882643,23.055742
3449,с.,Доктор Йосифово,Монтана,Монтана,43.50735,23.145522
2497,с.,Докьовци,Трън,Перник,42.64911,22.599015
2968,с.,Долен,Сатовча,Благоевград,41.62321,23.930887
4985,с.,Долен,Златоград,Смолян,41.423098,25.13384
5050,с.,Долен Еневец,Велико Търново,Велико Търново,42.931067,25.566678
2887,с.,Долене,Петрич,Благоевград,41.445443,23.03034
2811,с.,Долени,Сандански,Благоевград,41.57172,23.414171
7682,с.,Долец,Дулово,Силистра,43.79259,26.982383
7858,с.,Долец,Попово,Търговище,43.235729,26.227403
4921,с.,Долие,Мадан,Смолян,41.561902,24.912395
9358,с.,Долина,Добрич-Селска,Добрич,43.553202,27.686566
9947,с.,Долина,Каолиново,Шумен,43.535798,27.115524
2637,с.,Долистово,Бобов Дол,Кюстендил,42.3036,23.009743
9152,с.,Долище,Аксаково,Варна,43.338654,27.891944
6663,с.,Долище,Кърджали,Кърджали,41.676882,25.594682
2040,гр.,Долна Баня,Долна Баня,София,42.310936,23.763913
3545,с.,Долна Бела Речка,Вършец,Монтана,43.194154,23.341555
3143,с.,Долна Бешовица,Роман,Враца,43.185222,23.887128
2034,с.,Долна Василица,Костенец,София,42.314464,23.891157
3485,с.,Долна Вереница,Монтана,Монтана,43.430388,23.13524
2458,с.,Долна Врабча,Земен,Перник,42.567623,22.726217
2843,с.,Долна Градешница,Кресна,Благоевград,41.680125,23.184351
2536,с.,Долна Гращица,Кюстендил,Кюстендил,42.299233,22.792645
2420,с.,Долна Диканя,Радомир,Перник,42.441219,23.127369
4655,с.,Долна Дъбева,Велинград,Пазарджик,42.026576,23.881126
7968,с.,Долна Златица,Антоново,Търговище,43.201799,26.150459
7867,с.,Долна Кабда,Попово,Търговище,43.237676,26.331631
2595,с.,Долна Козница,Невестино,Кюстендил,42.265436,22.911463
3153,с.,Долна Кремена,Мездра,Враца,43.171869,23.738286
6686,с.,Долна Крепост,Кърджали,Кърджали,41.726299,25.474965
2888,с.,Долна Крушица,Петрич,Благоевград,41.424841,22.983764
6953,с.,Долна Кула,Крумовград,Кърджали,41.552368,25.640077
5226,с.,Долна Липница,Павликени,Велико Търново,43.314613,25.461541
2107,с.,Долна Малина,Горна Малина,София,42.679184,23.671274
5659,с.,Долна Маргатина,Троян,Ловеч,42.932128,24.786045
4200,с.,Долна Махала,Калояново,Пловдив,42.416755,24.779762
2490,с.,Долна Мелна,Трън,Перник,42.675337,22.526717
5855,гр.,Долна Митрополия,Долна Митрополия,Плевен,43.468065,24.524953
2213,с.,Долна Невля,Драгоман,София,42.935023,22.777062
5130,гр.,Долна Оряховица,Горна Оряховица,Велико Търново,43.160487,25.740834
2892,с.,Долна Рибница,Петрич,Благоевград,41.447368,23.096943
3452,с.,Долна Рикса,Монтана,Монтана,43.546808,23.017563
2397,с.,Долна Секирна,Брезник,Перник,42.671849,22.723715
7123,с.,Долна Студена,Ценово,Русе,43.526961,25.692749
7931,с.,Долна Хубавка,Омуртаг,Търговище,43.140854,26.35776
1855,с.,Долни Богров,Столична,София Столица,42.69925,23.492162
3782,с.,Долни Бошняк,Видин,Видин,44.004344,22.615208
3344,с.,Долни Вадин,Оряхово,Враца,43.689506,24.276505
5969,с.,Долни Вит,Гулянци,Плевен,43.662474,24.757154
5380,с.,Долни Върпища,Дряново,Габрово,42.935649,25.428803
6483,с.,Долни Главанак,Маджарово,Хасково,41.68229,25.824535
5036,с.,Долни Дамяновци,Велико Търново,Велико Търново,42.885577,25.607228
5380,с.,Долни Драгойча,Дряново,Габрово,42.950348,25.476113
5870,гр.,Долни Дъбник,Долни Дъбник,Плевен,43.408946,24.44024
2558,с.,Долни Коритен,Трекляно,Кюстендил,42.486217,22.589109
3958,с.,Долни Лом,Чупрене,Видин,43.507453,22.778798
5867,с.,Долни Луковит,Искър,Плевен,43.514651,24.215391
5360,с.,Долни Маренци,Трявна,Габрово,42.830192,25.417279
5084,с.,Долни Марян,Елена,Велико Търново,42.941295,25.949558
2028,с.,Долни Окол,Самоков,София,42.49012,23.494729
1165,с.,Долни Пасарел,Столична,София Столица,42.541258,23.498461
5360,с.,Долни Радковци,Трявна,Габрово,42.831829,25.428992
2413,с.,Долни Раковец,Радомир,Перник,42.473793,23.005308
2367,с.,Долни Романци,Брезник,Перник,42.763314,22.909625
5097,с.,Долни Танчевци,Елена,Велико Търново,42.890431,25.897686
5350,с.,Долни Томчевци,Трявна,Габрово,42.900028,25.442887
3642,с.,Долни Цибър,Вълчедръм,Монтана,43.813725,23.512239
9120,гр.,Долни Чифлик,Долни Чифлик,Варна,42.993002,27.718607
6954,с.,Долни Юруци,Крумовград,Кърджали,41.360704,25.92502
7053,с.,Долно Абланово,Русе,Русе,43.839524,26.138107
6422,с.,Долно Белево,Димитровград,Хасково,42.074023,25.713809
3437,с.,Долно Белотинци,Монтана,Монтана,43.441033,23.283557
6393,с.,Долно Ботево,Стамболово,Хасково,41.745979,25.712483
6389,с.,Долно Войводино,Хасково,Хасково,41.80292,25.567971
4498,с.,Долно Вършило,Септември,Пазарджик,42.329201,23.98564
6358,с.,Долно Големанци,Хасково,Хасково,41.789502,25.500041
2798,с.,Долно Драглище,Разлог,Благоевград,41.933612,23.514473
2944,с.,Долно Дряново,Гърмен,Благоевград,41.587079,23.897666
6183,с.,Долно Изворово,Казанлък,Стара Загора,42.657528,25.459422
2137,с.,Долно Камарци,Горна Малина,София,42.713709,23.857764
2556,с.,Долно Кобиле,Трекляно,Кюстендил,42.549098,22.53319
7926,с.,Долно Козарево,Омуртаг,Търговище,43.085308,26.506093
6870,с.,Долно Къпиново,Кирково,Кърджали,41.292581,25.280061
3605,с.,Долно Линево,Лом,Монтана,43.842888,23.325519
6586,с.,Долно Луково,Ивайловград,Хасково,41.374453,26.076426
7938,с.,Долно Новково,Омуртаг,Търговище,43.093244,26.568636
2212,с.,Долно Ново Село,Драгоман,София,42.969957,22.802943
6226,с.,Долно Ново Село,Братя Даскалови,Стара Загора,42.420746,25.238036
3538,с.,Долно Озирово,Вършец,Монтана,43.239709,23.353205
2757,с.,Долно Осеново,Симитли,Благоевград,41.954487,23.240669
6382,с.,Долно Поле,Стамболово,Хасково,41.661203,25.74888
6779,с.,Долно Прахово,Ардино,Кърджали,41.651569,25.178268
7624,с.,Долно Ряхово,Главиница,Силистра,44.061642,26.793383
6161,с.,Долно Сахране,Павел Баня,Стара Загора,42.633167,25.232987
2567,с.,Долно Село,Кюстендил,Кюстендил,42.298952,22.497857
2869,с.,Долно Спанчево,Петрич,Благоевград,41.421306,23.380534
6455,с.,Долно Съдиево,Маджарово,Хасково,41.709562,25.742869
2560,с.,Долно Уйно,Кюстендил,Кюстендил,42.416118,22.574288
3639,с.,Долно Церовене,Якимово,Монтана,43.590741,23.245045
6381,с.,Долно Черковище,Стамболово,Хасково,41.638795,25.739781
5090,с.,Долно Шивачево,Златарица,Велико Търново,43.048319,25.993177
8342,с.,Долно Ябълково,Средец,Бургас,42.135132,27.114382
6573,с.,Долноселци,Ивайловград,Хасково,41.602812,25.989799
4254,с.,Долнослав,Асеновград,Пловдив,41.93223,24.982258
6887,с.,Домище,Кирково,Кърджали,41.356755,25.374362
4357,с.,Домлян,Карлово,Пловдив,42.534614,24.912353
3659,с.,Дондуково,Брусарци,Монтана,43.711808,23.101461
5342,с.,Донино,Габрово,Габрово,42.910256,25.373939
5360,с.,Донкино,Трявна,Габрово,42.814364,25.502984
5081,с.,Донковци,Елена,Велико Търново,42.920154,25.804213
9354,с.,Дончево,Добрич-Селска,Добрич,43.52075,27.768712
5351,с.,Дончовци,Трявна,Габрово,42.860221,25.448995
4641,с.,Дорково,Ракитово,Пазарджик,42.045121,24.130207
6472,с.,Доситеево,Харманли,Хасково,41.911126,26.021213
4831,гр.,Доспат,Доспат,Смолян,41.646249,24.15978
2012,с.,Доспей,Самоков,София,42.314302,23.515957
5380,с.,Доча,Дряново,Габрово,42.942333,25.452507
6577,с.,Драбишна,Ивайловград,Хасково,41.501205,26.157146
5524,с.,Драгана,Угърчин,Ловеч,43.173555,24.397885
3534,с.,Драганица,Вършец,Монтана,43.239704,23.247349
7773,с.,Драгановец,Търговище,Търговище,43.090554,26.671643
8114,с.,Драганово,Бургас,Бургас,42.696088,27.441485
5137,с.,Драганово,Горна Оряховица,Велико Търново,43.218637,25.744287
6714,с.,Драганово,Черноочене,Кърджали,41.7521,25.370006
9349,с.,Драганово,Добрич-Селска,Добрич,43.472673,27.783662
5094,с.,Драгановци,Елена,Велико Търново,42.876693,25.785256
5332,с.,Драгановци,Габрово,Габрово,42.935707,25.184328
5081,с.,Драганосковци,Елена,Велико Търново,42.909435,25.829832
8489,с.,Драганци,Карнобат,Бургас,42.569252,26.983
5335,с.,Драганчетата,Габрово,Габрово,42.849838,25.407487
5952,с.,Драгаш Войвода,Никопол,Плевен,43.676215,24.957353
5332,с.,Драгиевци,Габрово,Габрово,42.926405,25.173251
5145,с.,Драгижево,Лясковец,Велико Търново,43.068219,25.740832
5094,с.,Драгийци,Елена,Велико Търново,42.857765,25.784924
4642,с.,Драгиново,Велинград,Пазарджик,42.065551,24.010744
2351,с.,Драгичево,Перник,Перник,42.604264,23.13908
5097,с.,Драгневци,Елена,Велико Търново,42.855559,25.868597
5360,с.,Драгневци,Трявна,Габрово,42.811869,25.518208
2564,с.,Драговищица,Кюстендил,Кюстендил,42.371126,22.65069
2237,с.,Драговищица,Костинброд,София,42.848163,23.222366
8437,с.,Драгово,Карнобат,Бургас,42.629412,27.105774
2625,с.,Драгодан,Кочериново,Кюстендил,42.117707,23.018949
8888,с.,Драгоданово,Сливен,Сливен,42.632891,26.566206
9860,с.,Драгоево,Велики Преслав,Шумен,43.12117,26.869273
2208,с.,Драгоил,Драгоман,София,42.942489,22.882243
4293,с.,Драгойново,Първомай,Пловдив,41.994036,25.233958
2554,с.,Драгойчинци,Трекляно,Кюстендил,42.621133,22.495117
2210,гр.,Драгоман,Драгоман,София,42.9298,22.931659
5343,с.,Драгомани,Габрово,Габрово,42.938677,25.393394
4184,с.,Драгомир,Съединение,Пловдив,42.370115,24.470194
5285,с.,Драгомирово,Свищов,Велико Търново,43.515704,25.248519
2428,с.,Драгомирово,Радомир,Перник,42.394799,22.845068
7419,с.,Драгомъж,Исперих,Разград,43.713392,26.782787
4406,с.,Драгор,Пазарджик,Пазарджик,42.22859,24.30102
2916,с.,Драгостин,Гоце Делчев,Благоевград,41.574032,23.697964
2218,с.,Драготинци,Сливница,София,42.858314,22.897908
2875,с.,Драгуш,Петрич,Благоевград,41.51703,23.09259
2008,с.,Драгушиново,Самоков,София,42.368893,23.558822
8634,с.,Дражево,Тунджа,Ямбол,42.536975,26.448617
3929,с.,Дражинци,Ружинци,Видин,43.632737,22.875039
8324,с.,Драка,Средец,Бургас,42.363129,27.019871
2829,с.,Драката,Струмяни,Благоевград,41.608341,23.20649
7782,с.,Дралфа,Търговище,Търговище,43.34033,26.435981
8651,с.,Драма,Тунджа,Ямбол,42.241034,26.438625
2859,с.,Дрангово,Петрич,Благоевград,41.416449,23.291821
6860,с.,Дрангово,Кирково,Кърджали,41.332977,25.24417
4164,с.,Дрангово,Брезово,Пловдив,42.371091,25.005925
5363,с.,Драндарите,Трявна,Габрово,42.85514,25.605891
8319,с.,Драчево,Средец,Бургас,42.341817,27.251369
3267,с.,Драшан,Бяла Слатина,Враца,43.255591,23.915607
5648,с.,Драшкова Поляна,Априлци,Ловеч,42.90124,24.80834
2213,с.,Дреатин,Драгоман,София,42.881355,22.790111
2430,с.,Дрен,Радомир,Перник,42.409011,23.159732
2739,с.,Дренково,Благоевград,Благоевград,42.013949,22.945021
5562,с.,Дренов,Ловеч,Ловеч,43.283696,24.847771
3920,с.,Дреновец,Ружинци,Видин,43.691838,22.975734
2895,с.,Дреновица,Петрич,Благоевград,41.416243,23.073575
2876,с.,Дреново,Петрич,Благоевград,41.510334,23.154944
2236,с.,Дреново,Костинброд,София,42.949862,23.181918
5095,с.,Дрента,Елена,Велико Търново,42.822498,25.78804
9788,с.,Дренци,Венец,Шумен,43.496279,26.925399
7834,с.,Дриново,Попово,Търговище,43.382216,26.338236
6477,с.,Дрипчево,Харманли,Хасково,41.977884,26.214763
8563,с.,Дропла,Руен,Бургас,42.910293,27.198404
9641,с.,Дропла,Балчик,Добрич,43.575613,28.079585
2410,с.,Друган,Радомир,Перник,42.475173,23.067049
3730,с.,Дружба,Видин,Видин,44.001998,22.717939
2281,с.,Дружево,Своге,София,43.135775,23.356305
6885,с.,Дружинци,Кирково,Кърджали,41.327048,25.340166
9815,с.,Друмево,Шумен,Шумен,43.140525,27.158085
2596,с.,Друмохар,Невестино,Кюстендил,42.205608,22.871659
6820,с.,Друмче,Момчилград,Кърджали,41.501542,25.494057
2238,с.,Дръмша,Костинброд,София,42.932862,23.195915
9173,с.,Дръндар,Суворово,Варна,43.361884,27.630836
4941,с.,Дрянка,Баните,Смолян,41.602217,25.009323
8524,с.,Дрянковец,Айтос,Бургас,42.687795,27.37306
6865,с.,Дрянова Глава,Кирково,Кърджали,41.375304,25.301909
7268,с.,Дряновец,Разград,Разград,43.598839,26.378235
7122,с.,Дряновец,Бяла,Русе,43.387904,25.859463
4856,с.,Дряновец,Чепеларе,Смолян,41.766913,24.696959
9392,с.,Дряновец,Добрич-Селска,Добрич,43.716553,27.556313
5370,гр.,Дряново,Дряново,Габрово,42.979018,25.477106
4241,с.,Дряново,Лъки,Пловдив,41.796329,24.787472
6493,с.,Дряново,Симеоновград,Хасково,42.08145,25.936007
8652,с.,Дряново,Тунджа,Ямбол,42.247234,26.508528
5618,с.,Дрянска,Троян,Ловеч,42.88721,24.742634
5462,с.,Дрянът,Севлиево,Габрово,42.834405,25.033501
4174,с.,Дуванлии,Калояново,Пловдив,42.369382,24.723628
5094,с.,Дуковци,Елена,Велико Търново,42.879629,25.836825
7650,гр.,Дулово,Дулово,Силистра,43.821983,27.139602
5345,с.,Думници,Габрово,Габрово,42.906662,25.292801
7623,с.,Дунавец,Тутракан,Силистра,44.067901,26.745544
5041,с.,Дунавци,Велико Търново,Велико Търново,42.927483,25.618657
3740,гр.,Дунавци,Видин,Видин,43.913341,22.813675
6145,с.,Дунавци,Казанлък,Стара Загора,42.65759,25.29495
4723,с.,Дунево,Смолян,Смолян,41.57845,24.732616
4990,с.,Дуня,Неделино,Смолян,41.458156,25.036062
2600,гр.,Дупница,Дупница,Кюстендил,42.264302,23.115307
9670,с.,Дуранкулак,Шабла,Добрич,43.691988,28.527477
5089,с.,Дуровци,Златарица,Велико Търново,43.029832,25.989024
5380,с.,Дурча,Дряново,Габрово,42.919855,25.492774
7435,с.,Духовец,Исперих,Разград,43.668665,27.001234
2083,с.,Душанци,Пирдоп,София,42.696769,24.262213
5455,с.,Душево,Севлиево,Габрово,42.965416,25.024678
5455,с.,Душевски Колиби,Севлиево,Габрово,42.909693,25.01132
6846,с.,Душинково,Джебел,Кърджали,41.480187,25.338015
2398,с.,Душинци,Брезник,Перник,42.705489,22.669916
6714,с.,Душка,Черноочене,Кърджали,41.888209,25.194432
5787,с.,Дъбен,Луковит,Ловеч,43.131126,24.215135
4349,с.,Дъбене,Карлово,Пловдив,42.598003,24.765948
8213,с.,Дъбник,Поморие,Бургас,42.686697,27.505626
2940,с.,Дъбница,Гърмен,Благоевград,41.566106,23.833345
8996,с.,Дъбова,Котел,Сливен,42.969849,26.241667
4969,с.,Дъбова,Рудозем,Смолян,41.531805,24.85093
3674,с.,Дъбова Махала,Брусарци,Монтана,43.682971,23.017069
5973,с.,Дъбован,Гулянци,Плевен,43.724652,24.608839
6587,с.,Дъбовец,Любимец,Хасково,41.667701,25.992822
9551,с.,Дъбовик,Генерал Тошево,Добрич,43.687645,27.957619
8449,с.,Дъбовица,Сунгурларе,Бургас,42.808569,26.629024
6178,с.,Дъбово,Мъглиж,Стара Загора,42.595308,25.636638
8736,с.,Дъбово,Болярово,Ямбол,42.200249,26.778995
2723,с.,Дъбрава,Благоевград,Благоевград,42.053266,23.107449
5546,с.,Дъбрава,Ловеч,Ловеч,43.063308,24.820037
9638,с.,Дъбрава,Балчик,Добрич,43.540538,28.092477
5765,с.,Дъбравата,Ябланица,Ловеч,43.081242,24.031068
9126,с.,Дъбравино,Аврен,Варна,43.053231,27.597562
4472,с.,Дъбравите,Белово,Пазарджик,42.225506,24.019668
7997,с.,Дъбравица,Антоново,Търговище,43.084569,26.148529
3916,с.,Дъбравка,Белоградчик,Видин,43.638841,22.622363
6642,с.,Дъждино,Кърджали,Кърджали,41.582366,25.365418
6917,с.,Дъждовник,Крумовград,Кърджали,41.433112,25.678277
6747,с.,Дъждовница,Кърджали,Кърджали,41.678033,25.294698
5668,с.,Дълбок Дол,Троян,Ловеч,42.963341,24.651272
4280,с.,Дълбок Извор,Първомай,Пловдив,42.026437,25.10604
6060,с.,Дълбоки,Стара Загора,Стара Загора,42.47897,25.774809
5745,с.,Дълга Ливада,Тетевен,Ловеч,42.952816,24.145748
2492,с.,Дълга Лука,Трън,Перник,42.642255,22.552493
7742,с.,Дългач,Търговище,Търговище,43.216735,26.724104
3475,с.,Дълги Дел,Георги Дамяново,Монтана,43.270941,22.959188
5088,с.,Дълги Припек,Златарица,Велико Търново,43.007901,26.048907
3756,с.,Дълго Поле,Димово,Видин,43.695643,22.778809
4195,с.,Дълго Поле,Калояново,Пловдив,42.318882,24.770361
3638,с.,Дългоделци,Якимово,Монтана,43.605355,23.279155
9250,гр.,Дългопол,Дългопол,Варна,43.052851,27.343123
6637,с.,Дънгово,Кърджали,Кърджали,41.575644,25.332692
5350,с.,Дървари,Трявна,Габрово,42.854632,25.54718
6217,с.,Държава,Чирпан,Стара Загора,42.177265,25.419665
6188,с.,Държавен,Мъглиж,Стара Загора,42.727522,25.563183
3747,с.,Държаница,Димово,Видин,43.810166,22.845161
5070,с.,Дърлевци,Елена,Велико Търново,42.967984,25.883223
3129,с.,Дърманци,Мездра,Враца,43.126384,23.720677
5363,с.,Дъскарите,Трявна,Габрово,42.841632,25.601329
5223,с.,Дъскот,Павликени,Велико Търново,43.246497,25.399874
8561,с.,Дъскотна,Руен,Бургас,42.87834,27.193168
8330,с.,Дюлево,Средец,Бургас,42.394817,27.16307
4529,с.,Дюлево,Стрелча,Пазарджик,42.450858,24.378171
9108,с.,Дюлино,Бяла,Варна,42.860114,27.72549
6876,с.,Дюлица,Кирково,Кърджали,41.390389,25.314153
8571,с.,Дюля,Руен,Бургас,42.913786,27.125004
8133,в.с.,Дюни,Созопол,Бургас,42.370051,27.708046
8918,с.,Дядово,Нова Загора,Сливен,42.435472,26.018245
6705,с.,Дядовско,Черноочене,Кърджали,41.765485,25.294687
6764,с.,Дядовци,Ардино,Кърджали,41.600209,25.138837
2651,с.,Дяково,Дупница,Кюстендил,42.33564,23.083
5454,с.,Дялък,Севлиево,Габрово,42.91222,24.976184
7270,с.,Дянково,Разград,Разград,43.621566,26.597669
5965,с.,Евлогиево,Никопол,Плевен,43.627827,24.876712
8172,с.,Евренозово,Малко Търново,Бургас,42.132614,27.34301
6931,с.,Егрек,Крумовград,Кърджали,41.330539,25.621252
2429,с.,Егълница,Ковачевци,Перник,42.473705,22.855876
9792,с.,Единаковци,Хитрино,Шумен,43.420314,26.815307
6173,с.,Едрево,Николаево,Стара Загора,42.588395,25.813608
6909,с.,Едрино,Крумовград,Кърджали,41.452411,25.665158
2464,с.,Ездимирци,Трън,Перник,42.811461,22.690345
9687,с.,Езерец,Шабла,Добрич,43.59249,28.530448
8919,с.,Езеро,Нова Загора,Сливен,42.464375,26.020358
9168,с.,Езерово,Белослав,Варна,43.201823,27.767124
4288,с.,Езерово,Първомай,Пловдив,42.017773,25.29659
5309,с.,Езерото,Габрово,Габрово,42.764275,25.361829
7274,с.,Езерче,Цар Калоян,Разград,43.555878,26.307362
8490,с.,Екзарх Антимово,Карнобат,Бургас,42.525044,26.980861
7171,с.,Екзарх Йосиф,Борово,Русе,43.615708,25.787076
5070,гр.,Елена,Елена,Велико Търново,42.929815,25.878692
6399,с.,Елена,Хасково,Хасково,41.841828,25.793279
6047,с.,Еленино,Стара Загора,Стара Загора,42.367147,25.604956
8256,в.с.,Елените,Несебър,Бургас,42.704524,27.808936
4990,с.,Еленка,Неделино,Смолян,41.467639,25.113835
2275,с.,Еленов Дол,Своге,София,43.032578,23.495894
2726,с.,Еленово,Благоевград,Благоевград,42.001916,23.130499
8943,с.,Еленово,Нова Загора,Сливен,42.385575,26.144813
7837,с.,Еленово,Попово,Търговище,43.412282,26.400151
4731,с.,Еленска,Смолян,Смолян,41.573556,24.8785
5388,с.,Еленците,Дряново,Габрово,43.032434,25.445815
2782,с.,Елешница,Разлог,Благоевград,41.866631,23.620678
2125,с.,Елешница,Елин Пелин,София,42.743372,23.626567
2100,гр.,Елин Пелин,Елин Пелин,София,42.669251,23.602133
3160,с.,Елисейна,Мездра,Враца,43.075804,23.485634
2159,с.,Елов Дол,Ботевград,София,43.042707,23.790765
2434,с.,Еловдол,Земен,Перник,42.621049,22.742443
3471,с.,Еловица,Георги Дамяново,Монтана,43.33462,22.989119
2489,с.,Еловица,Трън,Перник,42.744481,22.561166
