SiteType,SiteType_EN,SiteName,SiteName_EN,PostCode
с.,s.,ДЕЧКОВЦИ,DECHKOVTSI,5041
с.,s.,ДЖАМУЗОВЦИ,DZHAMUZOVTSI,2060
с.,s.,ДЖАНКА,DZHANKA,6908
с.,s.,ДЖЕЛЕПСКО,DZHELEPSKO,6824
с.,s.,ДЖЕРМАН,DZHERMAN,2648
с.,s.,ДЖЕРОВО,DZHEROVO,6872
с.,s.,ДЖИГУРОВО,DZHIGUROVO,2812
с.,s.,ДЖИНОТ,DZHINOT,8691
с.,s.,ДЖИНЧОВЦИ,DZHINCHOVTSI,2483
с.,s.,ДЖУЛЮНИЦА,DZHULYUNITSA,5146
с.,s.,ДЖУЛЮНИЦА,DZHULYUNITSA,7137
с.,s.,ДЖУМРИИТЕ,DZHUMRIITE,5343
с.,s.,ДЖУРКОВО,DZHURKOVO,4241
с.,s.,ДЖУРОВО,DZHUROVO,2163
с.,s.,ДЖУРОВЦИ,DZHUROVTSI,5380
с.,s.,ДИБИЧ,DIBICH,9811
с.,s.,ДИВА СЛАТИНА,DIVA SLATINA,3492
с.,s.,ДИВЕЦИ,DIVETSI,5345
с.,s.,ДИВЛЯ,DIVLYA,2457
с.,s.,ДИВОТИНО,DIVOTINO,2350
с.,s.,ДИВЧОВОТО,DIVCHOVOTO,5727
с.,s.,ДИМАНОВО,DIMANOVO,4994
с.,s.,ДИМИЕВЦИ,DIMIEVTSI,5363
с.,s.,ДИМИТРИЕВО,DIMITRIEVO,6259
с.,s.,ДИМИТРОВЦИ,DIMITROVTSI,5050
с.,s.,ДИМИТРОВЧЕ,DIMITROVCHE,6518
с.,s.,ДИМОВО,DIMOVO,4757
с.,s.,ДИМОВЦИ,DIMOVTSI,5035
с.,s.,ДИМОВЦИ,DIMOVTSI,6192
с.,s.,ДИМЧА,DIMCHA,5234
с.,s.,ДИМЧЕВО,DIMCHEVO,8159
с.,s.,ДИНЕВО,DINEVO,6340
с.,s.,ДИНК,DINK,4149
с.,s.,ДИНКАТА,DINKATA,4458
с.,s.,ДИНКОВИЦА,DINKOVITSA,3783
с.,s.,ДИНКОВО,DINKOVO,3921
с.,s.,ДИНЯ,DINYA,6268
с.,s.,ДИРАЛО,DIRALO,4927
с.,s.,ДИСЕВИЦА,DISEVITSA,5886
с.,s.,ДИСМАНИЦА,DISMANITSA,5441
с.,s.,ДИЧЕВО,DICHEVO,7625
с.,s.,ДИЧИН,DICHIN,5059
с.,s.,ДЛЪГНЕВО,DLAGNEVO,6432
с.,s.,ДЛЪГНЯ,DLAGNYA,5392
с.,s.,ДЛЪЖКА ПОЛЯНА,DLAZHKA POLYANA,7997
с.,s.,ДЛЪЖКО,DLAZHKO,9789
с.,s.,ДЛЪХЧЕВО-САБЛЯР,DLAHCHEVO-SABLYAR,2582
с.,s.,ДОБОРСКО,DOBORSKO,6947
с.,s.,ДОБРА ПОЛЯНА,DOBRA POLYANA,8580
с.,s.,ДОБРАВИЦА,DOBRAVITSA,2279
с.,s.,ДОБРАЛЪК,DOBRALAK,4259
с.,s.,ДОБРЕВА ЧЕРЕША,DOBREVA CHERESHA,4917
с.,s.,ДОБРЕВО,DOBREVO,9399
с.,s.,ДОБРЕВЦИ,DOBREVTSI,5095
с.,s.,ДОБРЕВЦИ,DOBREVTSI,5365
с.,s.,ДОБРЕВЦИ,DOBREVTSI,5762
с.,s.,ДОБРЕНИТЕ,DOBRENITE,5380
с.,s.,ДОБРИ ВОЙНИКОВО,DOBRI VOYNIKOVO,9782
с.,s.,ДОБРИ ДОЛ,DOBRI DOL,9128
с.,s.,ДОБРИ ДОЛ,DOBRI DOL,2559
с.,s.,ДОБРИ ДОЛ,DOBRI DOL,3667
с.,s.,ДОБРИ ДОЛ,DOBRI DOL,4292
с.,s.,ДОБРИ ДЯЛ,DOBRI DYAL,5149
с.,s.,ДОБРИ ЛАКИ,DOBRI LAKI,2838
с.,s.,ДОБРИН,DOBRIN,9402
с.,s.,ДОБРИНА,DOBRINA,9216
с.,s.,ДОБРИНОВО,DOBRINOVO,8477
с.,s.,ДОБРИНОВО,DOBRINOVO,6670
с.,s.,ДОБРИНЦИ,DOBRINTSI,6857
с.,s.,ДОБРИЧ,DOBRICH,6437
с.,s.,ДОБРИЧ,DOBRICH,8724
с.,s.,ДОБРОВНИЦА,DOBROVNITSA,4405
с.,s.,ДОБРОВО,DOBROVO,2662
с.,s.,ДОБРОГЛЕД,DOBROGLED,9145
с.,s.,ДОБРОДАН,DOBRODAN,5658
с.,s.,ДОБРОЛЕВО,DOBROLEVO,3253
с.,s.,ДОБРОМИР,DOBROMIR,8552
с.,s.,ДОБРОМИРКА,DOBROMIRKA,5430
с.,s.,ДОБРОМИРЦИ,DOBROMIRTSI,6861
с.,s.,ДОБРОПЛОДНО,DOBROPLODNO,9281
с.,s.,ДОБРОСЕЛЕЦ,DOBROSELETS,6560
с.,s.,ДОБРОСЛАВЦИ,DOBROSLAVTSI,1247
с.,s.,ДОБРОСТАН,DOBROSTAN,4256
с.,s.,ДОБРОТИНО,DOBROTINO,2919
с.,s.,ДОБРОТИЦА,DOBROTITSA,7531
с.,s.,ДОБРОТИЦА,DOBROTITSA,7990
с.,s.,ДОБРОТИЧ,DOBROTICH,9282
с.,s.,ДОБРУДЖАНКА,DOBRUDZHANKA,7548
с.,s.,ДОБРУША,DOBRUSHA,3069
с.,s.,ДОБЪРСКО,DOBARSKO,2799
с.,s.,ДОБЪРЧИН,DOBARCHIN,2289
с.,s.,ДОГАНОВО,DOGANOVO,2115
с.,s.,ДОЖДЕВИЦА,DOZHDEVITSA,2547
с.,s.,ДОЙНОВЦИ,DOYNOVTSI,5035
с.,s.,ДОЙРАНЦИ,DOYRANTSI,6799
с.,s.,ДОЙРАНЦИ,DOYRANTSI,9961
с.,s.,ДОЙРЕНЦИ,DOYRENTSI,5550
с.,s.,ДОКАТИЧЕВО,DOKATICHEVO,2734
с.,s.,ДОКТОР ЙОСИФОВО,DOKTOR YOSIFOVO,3449
с.,s.,ДОКЬОВЦИ,DOKYOVTSI,2497
с.,s.,ДОЛЕН,DOLEN,2968
с.,s.,ДОЛЕН,DOLEN,4985
с.,s.,ДОЛЕН ЕНЕВЕЦ,DOLEN ENEVETS,5050
с.,s.,ДОЛЕНЕ,DOLENE,2887
с.,s.,ДОЛЕНИ,DOLENI,2811
с.,s.,ДОЛЕЦ,DOLETS,7682
с.,s.,ДОЛЕЦ,DOLETS,7858
с.,s.,ДОЛИЕ,DOLIE,4921
с.,s.,ДОЛИНА,DOLINA,9358
с.,s.,ДОЛИНА,DOLINA,9947
с.,s.,ДОЛИСТОВО,DOLISTOVO,2637
с.,s.,ДОЛИЩЕ,DOLISHTE,9152
с.,s.,ДОЛИЩЕ,DOLISHTE,6663
с.,s.,ДОЛНА БЕЛА РЕЧКА,DOLNA BELA RECHKA,3545
с.,s.,ДОЛНА БЕШОВИЦА,DOLNA BESHOVITSA,3143
с.,s.,ДОЛНА ВАСИЛИЦА,DOLNA VASILITSA,2034
с.,s.,ДОЛНА ВЕРЕНИЦА,DOLNA VERENITSA,3485
с.,s.,ДОЛНА ВРАБЧА,DOLNA VRABCHA,2458
с.,s.,ДОЛНА ГРАДЕШНИЦА,DOLNA GRADESHNITSA,2843
с.,s.,ДОЛНА ГРАЩИЦА,DOLNA GRASHTITSA,2536
с.,s.,ДОЛНА ДИКАНЯ,DOLNA DIKANYA,2420
с.,s.,ДОЛНА ДЪБЕВА,DOLNA DABEVA,4655
с.,s.,ДОЛНА ЗЛАТИЦА,DOLNA ZLATITSA,7968
с.,s.,ДОЛНА КАБДА,DOLNA KABDA,7867
с.,s.,ДОЛНА КОЗНИЦА,DOLNA KOZNITSA,2595
с.,s.,ДОЛНА КРЕМЕНА,DOLNA KREMENA,3153
с.,s.,ДОЛНА КРЕПОСТ,DOLNA KREPOST,6686
с.,s.,ДОЛНА КРУШИЦА,DOLNA KRUSHITSA,2888
с.,s.,ДОЛНА КУЛА,DOLNA KULA,6953
с.,s.,ДОЛНА ЛИПНИЦА,DOLNA LIPNITSA,5226
с.,s.,ДОЛНА МАЛИНА,DOLNA MALINA,2107
с.,s.,ДОЛНА МАРГАТИНА,DOLNA MARGATINA,5659
с.,s.,ДОЛНА МАХАЛА,DOLNA MAHALA,4200
с.,s.,ДОЛНА МЕЛНА,DOLNA MELNA,2490
с.,s.,ДОЛНА НЕВЛЯ,DOLNA NEVLYA,2213
с.,s.,ДОЛНА РИБНИЦА,DOLNA RIBNITSA,2892
с.,s.,ДОЛНА РИКСА,DOLNA RIKSA,3452
с.,s.,ДОЛНА СЕКИРНА,DOLNA SEKIRNA,2397
с.,s.,ДОЛНА СТУДЕНА,DOLNA STUDENA,7123
с.,s.,ДОЛНА ХУБАВКА,DOLNA HUBAVKA,7931
с.,s.,ДОЛНИ БОГРОВ,DOLNI BOGROV,1855
с.,s.,ДОЛНИ БОШНЯК,DOLNI BOSHNYAK,3782
с.,s.,ДОЛНИ ВАДИН,DOLNI VADIN,3344
с.,s.,ДОЛНИ ВИТ,DOLNI VIT,5969
с.,s.,ДОЛНИ ВЪРПИЩА,DOLNI VARPISHTA,5380
с.,s.,ДОЛНИ ГЛАВАНАК,DOLNI GLAVANAK,6483
с.,s.,ДОЛНИ ДАМЯНОВЦИ,DOLNI DAMYANOVTSI,5036
с.,s.,ДОЛНИ ДРАГОЙЧА,DOLNI DRAGOYCHA,5380
с.,s.,ДОЛНИ КОРИТЕН,DOLNI KORITEN,2558
с.,s.,ДОЛНИ ЛОМ,DOLNI LOM,3958
с.,s.,ДОЛНИ ЛУКОВИТ,DOLNI LUKOVIT,5867
с.,s.,ДОЛНИ МАРЕНЦИ,DOLNI MARENTSI,5360
с.,s.,ДОЛНИ МАРЯН,DOLNI MARYAN,5084
с.,s.,ДОЛНИ ОКОЛ,DOLNI OKOL,2028
с.,s.,ДОЛНИ ПАСАРЕЛ,DOLNI PASAREL,1165
с.,s.,ДОЛНИ РАДКОВЦИ,DOLNI RADKOVTSI,5360
с.,s.,ДОЛНИ РАКОВЕЦ,DOLNI RAKOVETS,2413
с.,s.,ДОЛНИ РОМАНЦИ,DOLNI ROMANTSI,2367
с.,s.,ДОЛНИ ТАНЧЕВЦИ,DOLNI TANCHEVTSI,5097
с.,s.,ДОЛНИ ТОМЧЕВЦИ,DOLNI TOMCHEVTSI,5350
с.,s.,ДОЛНИ ЦИБЪР,DOLNI TSIBAR,3642
с.,s.,ДОЛНИ ЮРУЦИ,DOLNI YURUTSI,6954
с.,s.,ДОЛНО АБЛАНОВО,DOLNO ABLANOVO,7053
с.,s.,ДОЛНО БЕЛЕВО,DOLNO BELEVO,6422
с.,s.,ДОЛНО БЕЛОТИНЦИ,DOLNO BELOTINTSI,3437
с.,s.,ДОЛНО БОТЕВО,DOLNO BOTEVO,6393
с.,s.,ДОЛНО ВОЙВОДИНО,DOLNO VOYVODINO,6389
с.,s.,ДОЛНО ВЪРШИЛО,DOLNO VARSHILO,4498
с.,s.,ДОЛНО ГОЛЕМАНЦИ,DOLNO GOLEMANTSI,6358
с.,s.,ДОЛНО ДРАГЛИЩЕ,DOLNO DRAGLISHTE,2798
с.,s.,ДОЛНО ДРЯНОВО,DOLNO DRYANOVO,2944
с.,s.,ДОЛНО ИЗВОРОВО,DOLNO IZVOROVO,6183
с.,s.,ДОЛНО КАМАРЦИ,DOLNO KAMARTSI,2137
с.,s.,ДОЛНО КОБИЛЕ,DOLNO KOBILE,2556
с.,s.,ДОЛНО КОЗАРЕВО,DOLNO KOZAREVO,7926
с.,s.,ДОЛНО КЪПИНОВО,DOLNO KAPINOVO,6870
с.,s.,ДОЛНО ЛИНЕВО,DOLNO LINEVO,3605
с.,s.,ДОЛНО ЛУКОВО,DOLNO LUKOVO,6586
с.,s.,ДОЛНО НОВКОВО,DOLNO NOVKOVO,7938
с.,s.,ДОЛНО НОВО СЕЛО,DOLNO NOVO SELO,2212
с.,s.,ДОЛНО НОВО СЕЛО,DOLNO NOVO SELO,6226
с.,s.,ДОЛНО ОЗИРОВО,DOLNO OZIROVO,3538
с.,s.,ДОЛНО ОСЕНОВО,DOLNO OSENOVO,2757
с.,s.,ДОЛНО ПОЛЕ,DOLNO POLE,6382
с.,s.,ДОЛНО ПРАХОВО,DOLNO PRAHOVO,6779
с.,s.,ДОЛНО РЯХОВО,DOLNO RYAHOVO,7624
с.,s.,ДОЛНО САХРАНЕ,DOLNO SAHRANE,6161
с.,s.,ДОЛНО СЕЛО,DOLNO SELO,2567
с.,s.,ДОЛНО СПАНЧЕВО,DOLNO SPANCHEVO,2869
с.,s.,ДОЛНО СЪДИЕВО,DOLNO SADIEVO,6455
с.,s.,ДОЛНО УЙНО,DOLNO UYNO,2560
с.,s.,ДОЛНО ЦЕРОВЕНЕ,DOLNO TSEROVENE,3639
с.,s.,ДОЛНО ЧЕРКОВИЩЕ,DOLNO CHERKOVISHTE,6381
с.,s.,ДОЛНО ШИВАЧЕВО,DOLNO SHIVACHEVO,5090
с.,s.,ДОЛНО ЯБЪЛКОВО,DOLNO YABALKOVO,8342
с.,s.,ДОЛНОСЕЛЦИ,DOLNOSELTSI,6573
с.,s.,ДОЛНОСЛАВ,DOLNOSLAV,4254
с.,s.,ДОМИЩЕ,DOMISHTE,6887
с.,s.,ДОМЛЯН,DOMLYAN,4357
с.,s.,ДОНДУКОВО,DONDUKOVO,3659
с.,s.,ДОНИНО,DONINO,5342
с.,s.,ДОНКИНО,DONKINO,5360
с.,s.,ДОНКОВЦИ,DONKOVTSI,5081
с.,s.,ДОНЧЕВО,DONCHEVO,9354
с.,s.,ДОНЧОВЦИ,DONCHOVTSI,5351
с.,s.,ДОРКОВО,DORKOVO,4641
с.,s.,ДОСИТЕЕВО,DOSITEEVO,6472
с.,s.,ДОСПЕЙ,DOSPEY,2012
с.,s.,ДОЧА,DOCHA,5380
с.,s.,ДРАБИШНА,DRABISHNA,6577
с.,s.,ДРАГАНА,DRAGANA,5524
с.,s.,ДРАГАНИЦА,DRAGANITSA,3534
с.,s.,ДРАГАНОВЕЦ,DRAGANOVETS,7773
с.,s.,ДРАГАНОВО,DRAGANOVO,8114
с.,s.,ДРАГАНОВО,DRAGANOVO,5137
с.,s.,ДРАГАНОВО,DRAGANOVO,6714
с.,s.,ДРАГАНОВО,DRAGANOVO,9349
с.,s.,ДРАГАНОВЦИ,DRAGANOVTSI,5094
с.,s.,ДРАГАНОВЦИ,DRAGANOVTSI,5332
с.,s.,ДРАГАНОСКОВЦИ,DRAGANOSKOVTSI,5081
с.,s.,ДРАГАНЦИ,DRAGANTSI,8489
с.,s.,ДРАГАНЧЕТАТА,DRAGANCHETATA,5335
с.,s.,ДРАГАШ ВОЙВОДА,DRAGASH VOYVODA,5952
с.,s.,ДРАГИЕВЦИ,DRAGIEVTSI,5332
с.,s.,ДРАГИЖЕВО,DRAGIZHEVO,5145
с.,s.,ДРАГИЙЦИ,DRAGIYTSI,5094
с.,s.,ДРАГИНОВО,DRAGINOVO,4642
с.,s.,ДРАГИЧЕВО,DRAGICHEVO,2351
с.,s.,ДРАГНЕВЦИ,DRAGNEVTSI,5097
с.,s.,ДРАГНЕВЦИ,DRAGNEVTSI,5360
с.,s.,ДРАГОВИЩИЦА,DRAGOVISHTITSA,2564
с.,s.,ДРАГОВИЩИЦА,DRAGOVISHTITSA,2237
с.,s.,ДРАГОВО,DRAGOVO,8437
с.,s.,ДРАГОДАН,DRAGODAN,2625
с.,s.,ДРАГОДАНОВО,DRAGODANOVO,8888
с.,s.,ДРАГОЕВО,DRAGOEVO,9860
с.,s.,ДРАГОИЛ,DRAGOIL,2208
с.,s.,ДРАГОЙНОВО,DRAGOYNOVO,4293
с.,s.,ДРАГОЙЧИНЦИ,DRAGOYCHINTSI,2554
с.,s.,ДРАГОМАНИ,DRAGOMANI,5343
с.,s.,ДРАГОМИР,DRAGOMIR,4184
с.,s.,ДРАГОМИРОВО,DRAGOMIROVO,5285
с.,s.,ДРАГОМИРОВО,DRAGOMIROVO,2428
с.,s.,ДРАГОМЪЖ,DRAGOMAZH,7419
с.,s.,ДРАГОР,DRAGOR,4406
с.,s.,ДРАГОСТИН,DRAGOSTIN,2916
с.,s.,ДРАГОТИНЦИ,DRAGOTINTSI,2218
с.,s.,ДРАГУШ,DRAGUSH,2875
с.,s.,ДРАГУШИНОВО,DRAGUSHINOVO,2008
с.,s.,ДРАЖЕВО,DRAZHEVO,8634
с.,s.,ДРАЖИНЦИ,DRAZHINTSI,3929
с.,s.,ДРАКА,DRAKA,8324
с.,s.,ДРАКАТА,DRAKATA,2829
с.,s.,ДРАЛФА,DRALFA,7782
с.,s.,ДРАМА,DRAMA,8651
с.,s.,ДРАНГОВО,DRANGOVO,2859
с.,s.,ДРАНГОВО,DRANGOVO,6860
с.,s.,ДРАНГОВО,DRANGOVO,4164
с.,s.,ДРАНДАРИТЕ,DRANDARITE,5363
с.,s.,ДРАЧЕВО,DRACHEVO,8319
с.,s.,ДРАШАН,DRASHAN,3267
с.,s.,ДРАШКОВА ПОЛЯНА,DRASHKOVA POLYANA,5648
с.,s.,ДРЕАТИН,DREATIN,2213
с.,s.,ДРЕН,DREN,2430
с.,s.,ДРЕНКОВО,DRENKOVO,2739
с.,s.,ДРЕНОВ,DRENOV,5562
с.,s.,ДРЕНОВЕЦ,DRENOVETS,3920
с.,s.,ДРЕНОВИЦА,DRENOVITSA,2895
с.,s.,ДРЕНОВО,DRENOVO,2876
с.,s.,ДРЕНОВО,DRENOVO,2236
с.,s.,ДРЕНТА,DRENTA,5095
с.,s.,ДРЕНЦИ,DRENTSI,9788
с.,s.,ДРИНОВО,DRINOVO,7834
с.,s.,ДРИПЧЕВО,DRIPCHEVO,6477
с.,s.,ДРОПЛА,DROPLA,8563
с.,s.,ДРОПЛА,DROPLA,9641
с.,s.,ДРУГАН,DRUGAN,2410
с.,s.,ДРУЖБА,DRUZHBA,3730
с.,s.,ДРУЖЕВО,DRUZHEVO,2281
с.,s.,ДРУЖИНЦИ,DRUZHINTSI,6885
с.,s.,ДРУМЕВО,DRUMEVO,9815
с.,s.,ДРУМОХАР,DRUMOHAR,2596
с.,s.,ДРУМЧЕ,DRUMCHE,6820
с.,s.,ДРЪМША,DRAMSHA,2238
с.,s.,ДРЪНДАР,DRANDAR,9173
с.,s.,ДРЯНКА,DRYANKA,4941
с.,s.,ДРЯНКОВЕЦ,DRYANKOVETS,8524
с.,s.,ДРЯНОВА ГЛАВА,DRYANOVA GLAVA,6865
с.,s.,ДРЯНОВЕЦ,DRYANOVETS,7268
с.,s.,ДРЯНОВЕЦ,DRYANOVETS,7122
с.,s.,ДРЯНОВЕЦ,DRYANOVETS,4856
с.,s.,ДРЯНОВЕЦ,DRYANOVETS,9392
с.,s.,ДРЯНОВО,DRYANOVO,4241
с.,s.,ДРЯНОВО,DRYANOVO,6493
с.,s.,ДРЯНОВО,DRYANOVO,8652
с.,s.,ДРЯНСКА,DRYANSKA,5618
с.,s.,ДРЯНЪТ,DRYANAT,5462
с.,s.,ДУВАНЛИИ,DUVANLII,4174
с.,s.,ДУКОВЦИ,DUKOVTSI,5094
с.,s.,ДУМНИЦИ,DUMNITSI,5345
с.,s.,ДУНАВЕЦ,DUNAVETS,7623
с.,s.,ДУНАВЦИ,DUNAVTSI,5041
с.,s.,ДУНАВЦИ,DUNAVTSI,6145
с.,s.,ДУНЕВО,DUNEVO,4723
с.,s.,ДУНЯ,DUNYA,4990
с.,s.,ДУРАНКУЛАК,DURANKULAK,9670
с.,s.,ДУРОВЦИ,DUROVTSI,5089
с.,s.,ДУРЧА,DURCHA,5380
с.,s.,ДУХОВЕЦ,DUHOVETS,7435
с.,s.,ДУШАНЦИ,DUSHANTSI,2083
с.,s.,ДУШЕВО,DUSHEVO,5455
с.,s.,ДУШЕВСКИ КОЛИБИ,DUSHEVSKI KOLIBI,5455
с.,s.,ДУШИНКОВО,DUSHINKOVO,6846
с.,s.,ДУШИНЦИ,DUSHINTSI,2398
с.,s.,ДУШКА,DUSHKA,6714
с.,s.,ДЪБЕН,DABEN,5787
с.,s.,ДЪБЕНЕ,DABENE,4349
с.,s.,ДЪБНИК,DABNIK,8213
с.,s.,ДЪБНИЦА,DABNITSA,2940
с.,s.,ДЪБОВА,DABOVA,8996
с.,s.,ДЪБОВА,DABOVA,4969
с.,s.,ДЪБОВА МАХАЛА,DABOVA MAHALA,3674
с.,s.,ДЪБОВАН,DABOVAN,5973
с.,s.,ДЪБОВЕЦ,DABOVETS,6587
с.,s.,ДЪБОВИК,DABOVIK,9551
с.,s.,ДЪБОВИЦА,DABOVITSA,8449
с.,s.,ДЪБОВО,DABOVO,6178
с.,s.,ДЪБОВО,DABOVO,8736
с.,s.,ДЪБРАВА,DABRAVA,2723
с.,s.,ДЪБРАВА,DABRAVA,5546
с.,s.,ДЪБРАВА,DABRAVA,9638
с.,s.,ДЪБРАВАТА,DABRAVATA,5765
с.,s.,ДЪБРАВИНО,DABRAVINO,9126
с.,s.,ДЪБРАВИТЕ,DABRAVITE,4472
с.,s.,ДЪБРАВИЦА,DABRAVITSA,7997
с.,s.,ДЪБРАВКА,DABRAVKA,3916
с.,s.,ДЪЖДИНО,DAZHDINO,6642
с.,s.,ДЪЖДОВНИК,DAZHDOVNIK,6917
с.,s.,ДЪЖДОВНИЦА,DAZHDOVNITSA,6747
с.,s.,ДЪЛБОК ДОЛ,DALBOK DOL,5668
с.,s.,ДЪЛБОК ИЗВОР,DALBOK IZVOR,4280
с.,s.,ДЪЛБОКИ,DALBOKI,6060
с.,s.,ДЪЛГА ЛИВАДА,DALGA LIVADA,5745
с.,s.,ДЪЛГА ЛУКА,DALGA LUKA,2492
с.,s.,ДЪЛГАЧ,DALGACH,7742
с.,s.,ДЪЛГИ ДЕЛ,DALGI DEL,3475
с.,s.,ДЪЛГИ ПРИПЕК,DALGI PRIPEK,5088
с.,s.,ДЪЛГО ПОЛЕ,DALGO POLE,3756
с.,s.,ДЪЛГО ПОЛЕ,DALGO POLE,4195
с.,s.,ДЪЛГОДЕЛЦИ,DALGODELTSI,3638
с.,s.,ДЪНГОВО,DANGOVO,6637
с.,s.,ДЪРВАРИ,DARVARI,5350
с.,s.,ДЪРЖАВА,DARZHAVA,6217
с.,s.,ДЪРЖАВЕН,DARZHAVEN,6188
с.,s.,ДЪРЖАНИЦА,DARZHANITSA,3747
с.,s.,ДЪРЛЕВЦИ,DARLEVTSI,5070
с.,s.,ДЪРМАНЦИ,DARMANTSI,3129
с.,s.,ДЪСКАРИТЕ,DASKARITE,5363
с.,s.,ДЪСКОТ,DASKOT,5223
с.,s.,ДЪСКОТНА,DASKOTNA,8561
с.,s.,ДЮЛЕВО,DYULEVO,8330
с.,s.,ДЮЛЕВО,DYULEVO,4529
с.,s.,ДЮЛИНО,DYULINO,9108
с.,s.,ДЮЛИЦА,DYULITSA,6876
с.,s.,ДЮЛЯ,DYULYA,8571
с.,s.,ДЯДОВО,DYADOVO,8918
с.,s.,ДЯДОВСКО,DYADOVSKO,6705
с.,s.,ДЯДОВЦИ,DYADOVTSI,6764
с.,s.,ДЯКОВО,DYAKOVO,2651
с.,s.,ДЯЛЪК,DYALAK,5454
с.,s.,ДЯНКОВО,DYANKOVO,7270
с.,s.,ЕВЛОГИЕВО,EVLOGIEVO,5965
с.,s.,ЕВРЕНОЗОВО,EVRENOZOVO,8172
с.,s.,ЕГРЕК,EGREK,6931
с.,s.,ЕГЪЛНИЦА,EGALNITSA,2429
с.,s.,ЕДИНАКОВЦИ,EDINAKOVTSI,9792
с.,s.,ЕДРЕВО,EDREVO,6173
с.,s.,ЕДРИНО,EDRINO,6909
с.,s.,ЕЗДИМИРЦИ,EZDIMIRTSI,2464
с.,s.,ЕЗЕРЕЦ,EZERETS,9687
с.,s.,ЕЗЕРО,EZERO,8919
с.,s.,ЕЗЕРОВО,EZEROVO,9168
с.,s.,ЕЗЕРОВО,EZEROVO,4288
с.,s.,ЕЗЕРОТО,EZEROTO,5309
с.,s.,ЕЗЕРЧЕ,EZERCHE,7274
с.,s.,ЕКЗАРХ АНТИМОВО,EKZARH ANTIMOVO,8490
с.,s.,ЕКЗАРХ ЙОСИФ,EKZARH YOSIF,7171
с.,s.,ЕЛЕНА,ELENA,6399
с.,s.,ЕЛЕНИНО,ELENINO,6047
с.,s.,ЕЛЕНКА,ELENKA,4990
с.,s.,ЕЛЕНОВ ДОЛ,ELENOV DOL,2275
с.,s.,ЕЛЕНОВО,ELENOVO,2726
с.,s.,ЕЛЕНОВО,ELENOVO,8943
с.,s.,ЕЛЕНОВО,ELENOVO,7837
с.,s.,ЕЛЕНСКА,ELENSKA,4731
с.,s.,ЕЛЕНЦИТЕ,ELENTSITE,5388
с.,s.,ЕЛЕШНИЦА,ELESHNITSA,2782
с.,s.,ЕЛЕШНИЦА,ELESHNITSA,2125
с.,s.,ЕЛИСЕЙНА,ELISEYNA,3160
с.,s.,ЕЛОВ ДОЛ,ELOV DOL,2159
с.,s.,ЕЛОВДОЛ,ELOVDOL,2434
с.,s.,ЕЛОВИЦА,ELOVITSA,3471
с.,s.,ЕЛОВИЦА,ELOVITSA,2489
с.,s.,ЕЛХОВЕЦ,ELHOVETS,4970
с.,s.,ЕЛХОВО,ELHOVO,6064
с.,s.,ЕЛХОВО,ELHOVO,6174
с.,s.,ЕЛШИЦА,ELSHITSA,4538
с.,s.,ЕЛЬОВО,ELYOVO,4783
с.,s.,ЕМЕН,EMEN,5065
с.,s.,ЕМОНА,EMONA,8252
с.,s.,ЕНЕВ РЪТ,ENEV RAT,5469
с.,s.,ЕНЕВО,ENEVO,9389
с.,s.,ЕНЕВО,ENEVO,9919
с.,s.,ЕНИНА,ENINA,6142
с.,s.,ЕНИЦА,ENITSA,5837
с.,s.,ЕНЧЕЦ,ENCHETS,6735
с.,s.,ЕНЧОВЦИ,ENCHOVTSI,5360
с.,s.,ЕНЬОВЧЕ,ENYOVCHE,6788
с.,s.,ЕРДЕН,ERDEN,3431
с.,s.,ЕРЕМИЯ,EREMIA,2585
с.,s.,ЕРМА РЕКА,ERMA REKA,4997
с.,s.,ЕРОВЕТЕ,EROVETE,6865
с.,s.,ЕРУЛ,ERUL,2486
с.,s.,ЕСЕН,ESEN,8459
с.,s.,ЕСЕНИЦА,ESENITSA,9289
с.,s.,ЕФРЕЙТОР БАКАЛОВО,EFREYTOR BAKALOVO,9422
с.,s.,ЕФРЕМ,EFREM,6476
с.,s.,ЖАБЛЯНО,ZHABLYANO,2442
с.,s.,ЖАБОКРЪТ,ZHABOKRAT,2545
с.,s.,ЖЕГЛАРЦИ,ZHEGLARTSI,9492
с.,s.,ЖЕГЛИЦА,ZHEGLITSA,3738
с.,s.,ЖЕДНА,ZHEDNA,2423
с.,s.,ЖЕЛЕЗАРИ,ZHELEZARI,6594
с.,s.,ЖЕЛЕЗАРИ,ZHELEZARI,7948
с.,s.,ЖЕЛЕЗАРЦИ,ZHELEZARTSI,5164
с.,s.,ЖЕЛЕЗИНО,ZHELEZINO,6595
с.,s.,ЖЕЛЕЗНА,ZHELEZNA,3461
с.,s.,ЖЕЛЕЗНИК,ZHELEZNIK,8488
с.,s.,ЖЕЛЕЗНИК,ZHELEZNIK,6711
с.,s.,ЖЕЛЕЗНИЦА,ZHELEZNITSA,2732
с.,s.,ЖЕЛЕЗНИЦА,ZHELEZNITSA,1475
с.,s.,ЖЕЛЕН,ZHELEN,2267
с.,s.,ЖЕЛЪД,ZHELAD,9826
с.,s.,ЖЕЛЪДОВО,ZHELADOVO,6855
с.,s.,ЖЕЛЮ ВОЙВОДА,ZHELYU VOYVODA,8860
с.,s.,ЖЕЛЯВА,ZHELYAVA,1807
