21591,"ЕК Перник 24/7 Еконтомат - Начална спирка, ул. Оте",2300,"42.602198330856,23.030454748688",100
21592,"ЕК Перник Даскалово, ул. Владайско въстание 1",2300,"42.600804426866,23.1079694841",100
21593,"ЕК Перник Изток, ул. Минск 3",2300,"42.609019265795,23.100155400772",100
21594,"ЕК Перник кв. Проучване,  ",2300,"42.616763350554,23.041661670761",100
21595,"ЕК Перник Мошино, ул. Рашо Димитров 102",2300,"42.616027022182,23.090829027634",100
21596,"ЕК Перник Пазара, ул. Розова долина 3",2300,"42.604972754749,23.027977792451",100
21597,"ЕК Перник Пашов, ул. Бродо 3",2300,"42.606891069364,23.047589474869",100
21598,"ЕК Перущица, Иван Вазов 24",4225,"42.061201,24.548564",100
21599,"ЕК Петрич Ален мак, Вардар 2",2850,"41.392632566687,23.208205392914",100
21600,"ЕК Петрич Монопола, ул. кап. Никола Парапанов 18А",2850,"41.400304569254,23.207396841734",100
21601,"ЕК Петрич Промишлена зона, ул. Места 18",2850,"41.405602614797,23.203106626151",100
21602,"ЕК Пещера България, ул. Георги Кьосеиванов 52",4550,"42.032287286981,24.30584042366",100
21603,"ЕК Пещера Изгрев, ул. Петър Цикалов 15",4550,"42.035913093226,24.306569984512",100
21604,"ЕК Пирдоп, ул. Шеста 3",2070,"42.701619638888,24.180279494226",100
21607,"ЕК Плевен 24/7 Еконтомат - Гарата, пл. Иван Миндил",5800,"43.41967,24.61315",100
21608,"ЕК Плевен Васил Левски, ул. Васил Левски 74",5800,"43.415629842235,24.612091123943",100
21609,"ЕК Плевен Възраждане, ул. Бъкстон 7",5800,"43.409272502755,24.61988",100
21610,"ЕК Плевен Дружба, ул. България 6",5800,"43.404129515542,24.633919519205",100
21611,"ЕК Плевен Метро, ул. Метро 11",5800,"43.43769,24.5921",100
21612,"ЕК Плевен Неофит Рилски, ул. Неофит Рилски 33",5800,"43.414759245413,24.622968853967",100
21613,"ЕК Плевен Сан Стефано, ул. Сан Стефано 31",5800,"43.400595611675,24.622067332218",100
21614,"ЕК Плевен Стара Гара, ул. Сторгозия 165",5800,"43.428989851743,24.592879418316",100
21615,"ЕК Плевен Сторгозия, ул. Сторгозия 39",5800,"43.421713,24.594826",100
21616,"ЕК Плевен Хаджи Димитър, ул. Хаджи Димитър 42",5800,"43.4040778,24.6140861",100
21617,"ЕК Плевен Христо Ботев, ул. Ангел Кънчев 57",5800,"43.407148071917,24.625053869312",100
21605,"ЕК Плевен, ул. Кара Колю 5А",5800,"43.423741714455,24.608298039703",100
21964,"ЕК Пловдив 24/7 Еконтомат - Тракия, бул. Съединени",4000,"42.13232,24.79506",100
21965,"ЕК Пловдив 24/7 Еконтомат МОЛ Марково тепе, бул. Р",4000,"42.1414,24.74116",100
21966,"ЕК Пловдив 24/7 Еконтомат ОМВ бул. България, бул. ",4000,"42.15801,24.73552",100
21622,"ЕК Пловдив Автогара Родопи, ул. Калиакра 7а",4000,"42.13141665483,24.740125219574",100
21623,"ЕК Пловдив Адата, бул. Марица 154",4000,"42.15414,24.76149",100
21624,"ЕК Пловдив Арчарица, ул. Арчарица 1",4000,"42.148572426856,24.770706357672",100
21625,"ЕК Пловдив Беласица, ул. Беласица 49",4000,"42.138926598006,24.757981590213",100
21626,"ЕК Пловдив Беломорски, ул. Остромила 37",4000,"42.111042268529,24.730555038376",100
21627,"ЕК Пловдив Брезовско шосе, ул. Брезовско шосе 145А",4000,"42.171486728639,24.754298730152",100
21628,"ЕК Пловдив бул. България 310, бул. България 310",4000,"42.155387432612,24.708631959949",100
21967,"ЕК Пловдив Васил Левски, ул. Васил Левски 244",4000,"42.18631,24.73777",100
21630,"ЕК Пловдив ВИП, ул. Хан Тервел 15",4000,"42.1452609,24.7606677",100
21968,"ЕК Пловдив Гербера кв.Тракия, ул. Димитър Ризов 1",4000,"42.12986,24.77713",100
21632,"ЕК Пловдив Дунав, ул. Йоан Екзарх 17",4000,"42.16021,24.73216",100
21633,"ЕК Пловдив ЖП Гара, бул. Христо Ботев 7",4000,"42.1343,24.73604",100
21634,"ЕК Пловдив Изгрев, ул. Острец 12",4000,"42.15723,24.79015",100
21635,"ЕК Пловдив Капана, ул. Стефан Веркович 3",4000,"42.150058011438,24.749257987766",100
21636,"ЕК Пловдив Коматево, ул. Коматевско шосе 193",4000,"42.095916975273,24.698123143286",100
21637,"ЕК Пловдив Кършияка, ул. Средец 60",4000,"42.15773033693,24.739381773016",100
21638,"ЕК Пловдив Кючук Париж, ул. Горно Броди 41",4000,"42.124015671735,24.743580058861",100
21639,"ЕК Пловдив Мараша, ул. Иван Радославов 6",4000,"42.146979805606,24.727434287033",100
21640,"ЕК Пловдив Марица, бул. Марица 50",4000,"42.1524789,24.7363831",100
21641,"ЕК Пловдив Митницата, ул. Кукленско Шосе 1",4000,"42.094447187811,24.761869600372",100
21642,"ЕК Пловдив Младежка, ул. Младежка 37",4000,"42.14985,24.72389",100
21643,"ЕК Пловдив Орфей, ул. Орфей 24",4000,"42.12853,24.70403",100
21644,"ЕК Пловдив Освобождение 5, бул. Освобождение 5",4000,"42.146865299953,24.783462426567",100
21645,"ЕК Пловдив Панаира, бул. Дунав 196A",4000,"42.162179018212,24.763689619713",100
21646,"ЕК Пловдив Прослав, ул. Елин Пелин 30",4000,"42.12566,24.68819",100
21647,"ЕК Пловдив Руски, ул. Драган Цанков 47",4000,"42.14092,24.74015",100
21648,"ЕК Пловдив Свобода, ул. Тунджа 10",4000,"42.1427287,24.7316542",100
21649,"ЕК Пловдив Север, ул. Георги Бенев 3",4000,"42.165841241927,24.730327526736",100
21650,"ЕК Пловдив Скобелева майка, ул. Георги Цариградски",4000,"42.144636153016,24.798874809856",100
21996,"ЕК Пловдив Смирненски, бул. Пещерско шосе 115",4000,"42.13712,24.71739",100
21652,"ЕК Пловдив Събота Пазар, ул. Иван Гарванов 6",4000,"42.129618411735,24.750108017197",100
21653,"ЕК Пловдив Съдийски, ул. Георги Груев 6",4000,"42.1338,24.75967",100
21970,"ЕК Пловдив Тепето, бул. Пещерско шосе 28А",4000,"42.14008,24.72917",100
21971,"ЕК Пловдив Тракия Матевски, ул. Съединение 13",4000,"42.13893862104,24.796887288361",100
21655,"ЕК Пловдив Тракия,  ",4000,"42.135916626798,24.789779996829",100
21657,"ЕК Пловдив Търговска зона, ул. Брезовско шосе 4а",4000,"42.164758421105,24.750085888395",100
21658,"ЕК Пловдив Христо Ботев, ул. Константин Геров 6",4000,"42.129704,24.7262137",100
21659,"ЕК Пловдив Южен, ул. Асен Христофоров 6",4000,"42.12087225252,24.731605794334",100
21618,"ЕК Пловдив, ул. Кукленско Шосе 11",4000,"42.122160000622,24.759449968262",100
21660,"ЕК Полски Тръмбеш, ул. Търговска 19",5180,"43.365327732685,25.633600219821",100
21662,"ЕК Поморие Нов град, ул. Княз Борис I 175А",8200,"42.566814270125,27.616458675117",100
21972,"ЕК Поморие, ул. Александър Батенберг 7",8200,"42.5609671,27.6409069",100
21664,"ЕК Попово Фотинова, ул. Фотинова 2",7800,"43.347189693975,26.232288768845",100
21663,"ЕК Попово, бул. България 117",7800,"43.348677893848,26.221148071198",100
21665,"ЕК Правец, ул. Бърдо 1",2161,"42.895505480082,23.917694157467",100
21973,"ЕК Приморско, ул. Ропотамо 47",8180,"42.268482937023,27.747249981689",100
21667,"ЕК Провадия, ул. Генерал Манзей 1",9200,"43.1818964202,27.444400480347",100
21669,"ЕК Първомай Дебър, ул. Княз Борис I-ви 193",4270,"42.077455638549,25.193597963409",100
21668,"ЕК Първомай, ул. Стара планина 1",4270,"42.096639548568,25.221752121704",100
21670,"ЕК Равда, ул. Делфин 3",8238,"42.643710271232,27.676789314957",100
21671,"ЕК Раднево, ул. Здравец 10",6260,"42.2908361,25.9335032",100
21672,"ЕК Радомир, ул. Райко Даскалов 46А",2400,"42.544503191506,22.961528918663",100
21673,"ЕК Разград Автогара, ул. връх Св. Никола 2",7200,"43.524114620183,26.530490061598",100
21674,"ЕК Разград Бели Лом, ул. Осъм 30",7200,"43.530386444841,26.520926919544",100
21975,"ЕК Разград бизнес зона Перистър, ул. Конверсия 4",7200,"43.5304182,26.504972",100
21675,"ЕК Разград Орел, ул. Юмрукчал 19",7200,"43.51827576068,26.520864765425",100
21677,"ЕК Разлог Предела, ул. Г.С.Раковски 5",2760,"41.883305273203,23.460267628403",100
21676,"ЕК Разлог, ул. Бяла река 4",2760,"41.888363396349,23.468444040375",100
21678,"ЕК Ракитово, ул. Липа 2",4640,"41.986975168926,24.087519338684",100
21680,"ЕК Раковски Секирово, ул. Трети март 41",4150,"42.270730893603,24.938385006714",100
21679,"ЕК Раковски, ул. Москва 27",4150,"42.287502912767,24.969177535133",100
21681,"ЕК Рудозем, бул. България 9",4960,"41.48719499645,24.848738958861",100
21682,"ЕК Руен, ул. Първи май 41",8540,"42.800450731455,27.282096066666",100
21685,"ЕК Русе Борисова, ул. Видин 1",7000,"43.842717940477,25.953568422615",100
21686,"ЕК Русе България 123, бул. България 123",7000,"43.859565976039,26.013652885914",100
21687,"ЕК Русе Възраждане, ул. Плиска 52",7000,"43.856015618319,25.96928401786",100
21688,"ЕК Русе Дружба, бул. Васил Левски 4",7000,"43.830679798912,25.970689388885",100
21689,"ЕК Русе Западна зона, бул. Трети март 74",7000,"43.822063752977,25.928855827408",100
21976,"ЕК Русе Кръговото, бул. Цар Освободител 62",7000,"43.84356,25.96003",100
21691,"ЕК Русе Локомотив, ул. Плиска 91",7000,"43.860699057621,25.977376988487",100
21692,"ЕК Русе Медика, ул. Рига 11",7000,"43.849949708413,25.993473877316",100
21693,"ЕК Русе Мототехника, бул. Липник 135",7000,"43.854151409321,26.004903558197",100
21694,"ЕК Русе Николаевска, ул. Николаевска 109",7000,"43.8346688,25.9546448",100
21695,"ЕК Русе Родина, ул. Чипровци 27",7000,"43.845116131101,25.973075364418",100
21696,"ЕК Русе Славянска, бул. Славянски 20",7000,"43.846564785792,25.948785160713",100
21697,"ЕК Русе Солун, ул. Солун 25",7000,"43.84933,25.96694",100
21698,"ЕК Русе Търговска, ул. Акад. Михаил Арнаудов 2",7000,"43.855506238263,25.984712596226",100
21699,"ЕК Русе Халите, ул. Цар Фердинанд 3",7000,"43.852249057742,25.955828121262",100
21700,"ЕК Русе Хан Крум, ул. Хан Крум 11",7000,"43.846677096839,25.955715541",100
21701,"ЕК Русе Чародейка,  ",7000,"43.832577205709,25.97687",100
21683,"ЕК Русе, бул. Тутракан 44Б",7000,"43.871989048734,26.009315832996",100
21703,"ЕК Самоков кв.Самоково, ул. Преспа 15",2000,"42.328470965659,23.551591125374",100
21704,"ЕК Самоков Площада, ул. Цар Борис 3 3",2000,"42.337126744559,23.558828830719",100
21702,"ЕК Самоков, ул. Македония 70",2000,"42.337296120816,23.54897489469",100
21706,"ЕК Сандански Базилика, ул. Христо Ботев 13",2800,"41.567427866197,23.279781526995",100
21707,"ЕК Сандански Стамболов, ул. Стефан Стамболов 6",2800,"41.559367895828,23.282060063553",100
21705,"ЕК Сандански, ул. Георги Бенковски 15",2800,"41.557644367891,23.277802687749",100
21977,"ЕК Сапарева баня, ул. Иван Вазов 83",2650,"42.29742,23.26739",100
21998,"ЕК Сатовча, ул. Малчика 3",2950,"41.621255624266,23.972838810043",100
21997,"ЕК Свети Влас, ул. Свети Власий 44",8256,"42.71137228211,27.766179731445",100
21710,"ЕК Свиленград Младост, ул. 23-ти септември 71",6500,"41.774993741919,26.209582231274",100
21709,"ЕК Свиленград, бул. България 60",6500,"41.765771717461,26.199947163268",100
21712,"ЕК Свищов Велешана, ул. Опълченска 16",5250,"43.619134226237,25.337887771819",100
21713,"ЕК Свищов Студентски град, ул. Трети март 93",5250,"43.612145187452,25.36736219223",100
21711,"ЕК Свищов, ул. Тридесет и трети Свищовски полк 29А",5250,"43.617203833334,25.348458488113",100
21714,"ЕК Своге, ул. Пенчо Славейков 5",2260,"42.960615581693,23.345117486887",100
21716,"ЕК Севлиево пл. Свобода, ул. Шипка 8",5400,"43.027546015924,25.102955476652",100
21715,"ЕК Севлиево, ул. Никола Петков 41А",5400,"43.022515985788,25.093760779457",100
21974,"ЕК село Първомай, Кавракирски път 1",2890,"41.403527283512,23.142928534851",100
21717,"ЕК Септември, ул. Любен Каравелов 13",4490,"42.205009802463,24.134012749748",100
21718,"ЕК Силистра Аврора, ул. София 80",7500,"44.111514564607,27.261182413275",100
21720,"ЕК Силистра Македония, бул. Македония 152",7500,"44.120454040069,27.26824594841",100
21721,"ЕК Силистра Промишлена зона, ул. Тутракан 14",7500,"44.107744624563,27.239430968895",100
21722,"ЕК Симеоновград, ул. Търговска 8",6490,"42.033674381835,25.830888393555",100
21723,"ЕК Симитли, ул. Георги Димитров 74",2730,"41.890007499022,23.106343344688",100
21979,"ЕК Сливен 24/7 Еконтомат - Промишлена зона, Самуил",8800,"42.649183759283,26.325981919327",100
21724,"ЕК Сливен Аксаков, ул. Генерал Драгомиров 10",8800,"42.6786161,26.3156067",100
21725,"ЕК Сливен Бр. Миладинови, бул. Братя Миладинови 16",8800,"42.6777636,26.3199359",100
21726,"ЕК Сливен Българка,  ",8800,"42.682615104542,26.33873491581",100
21727,"ЕК Сливен Васил Левски, пл. Васил Левски 5",8800,"42.681786955417,26.322893833476",100
21728,"ЕК Сливен Дружба, ул. Стефан Стамболов 4",8800,"42.674093711511,26.345061525697",100
21729,"ЕК Сливен Клуцохор, ул. Хан Крум 43",8800,"42.678496350456,26.303943471411",100
21730,"ЕК Сливен Панайот Хитов, ул. Панайот Хитов 65",8800,"42.688282165761,26.333880285072",100
21731,"ЕК Сливен Промишлена зона, Самуиловско шосе 1А",8800,"42.649221102111,26.326052105523",100
21980,"ЕК Сливен Речица, ул. Тодор Асенов 12",8800,"42.62535,26.27657",100
21732,"ЕК Сливен Светлина, ул. Стефан Караджа 6",8800,"42.666600261365,26.325104439378",100
21733,"ЕК Сливница, ул. Паисий Хилендарски 33",2200,"42.852943338245,23.037122201901",100
21734,"ЕК Сливо поле, пл. Иван Рилски 1",7060,"43.946414894526,26.204126995316",100
21735,"ЕК Слънчев бряг Автогара,  ",8240,"42.692611054416,27.705567172127",100
21736,"ЕК Слънчев бряг Вива,  ",8240,"42.698119475912,27.705745874302",100
21737,"ЕК Слънчев бряг24/7 Еконтомат,  ",8240,"42.692619925847,27.705599358635",100
21739,"ЕК Смолян Военно окръжие, ул. Христо Смирненски 2а",4700,"41.5803,24.69254",100
21740,"ЕК Смолян Райково, ул. Деспот Слав 1",4700,"41.569413946393,24.732657055225",100
21741,"ЕК Смолян Устово, ул. Братан Шукеров 11а",4700,"41.572800008048,24.783234662704",100
21738,"ЕК Смолян, ул. Бузлуджа 7",4700,"41.576713593299,24.709740176582",100
22001,"ЕК Смядово, пл. Княз Борис 1",9820,"43.064162502514,27.01421702179",100
21742,"ЕК Созопол Републиканска, ул. Републиканска 28",8130,"42.413919648935,27.697476395193",100
21982,"ЕК Сопот, ул. Ганчо поп Николов 17",4330,"42.651753556211,24.758211067276",100
21983,"ЕК София - Иво Досев, ул. Резбарска 9",1000,"42.71322,23.35624",100
21745,"ЕК София 24/7 Еконтомат - ОМВ 8-ми декември, ул. О",1000,"42.650991427758,23.357601604824",100
21746,"ЕК София 24/7 Еконтомат - ОМВ Ботевградско шосе, б",1000,"42.706930664894,23.410455887241",100
21747,"ЕК София 24/7 Еконтомат - ОМВ България, бул. Бълга",1000,"42.667471846356,23.290825375958",100
21748,"ЕК София 24/7 Еконтомат - ОМВ Владимир Вазов, бул.",1000,"42.701810786025,23.351239855156",100
21749,"ЕК София 24/7 Еконтомат - ОМВ Г.М. Димитров, бул. ",1000,"42.66322,23.35843",100
21750,"ЕК София 24/7 Еконтомат - ОМВ Дружба, бул. Проф. Ц",1000,"42.661565463663,23.391752009354",100
21751,"ЕК София 24/7 Еконтомат - ОМВ Ломско шосе, бул. Ло",1000,"42.722998572034,23.306745273819",100
21752,"ЕК София 24/7 Еконтомат - ОМВ Люлин 10, бул. Цариц",1000,"42.710723413729,23.272066608543",100
21753,"ЕК София 24/7 Еконтомат - ОМВ Опълченска, ул. Опъл",1000,"42.703406362505,23.31072997057",100
21754,"ЕК София 24/7 Еконтомат - ОМВ Пробива, бул. Акад. ",1000,"42.691079429567,23.295562186508",100
21755,"ЕК София 24/7 Еконтомат - ОМВ Резбарска, ул. Резба",1000,"42.707947287053,23.341806302719",100
21756,"ЕК София 24/7 Еконтомат - ОМВ Рожен, бул. Рожен 20",1000,"42.732655950561,23.314109153442",100
21757,"ЕК София 24/7 Еконтомат - ОМВ София Младост 1 А, б",1000,"42.651262871231,23.379493761902",100
21758,"ЕК София 24/7 Еконтомат - ОМВ Столетов, бул. Ген. ",1000,"42.710645031255,23.308425541",100
21759,"ЕК София 24/7 Еконтомат - ОМВ Цариградско шосе, бу",1000,"42.661593718971,23.377439370708",100
21761,"ЕК София Аксаков, ул. Аксаков 15",1000,"42.69341,23.33133",100
21762,"ЕК София Арсеналски, ул. Димитър Хаджикоцев 12",1000,"42.677326094894,23.320260846558",100
21763,"ЕК София Бели брези, ул. Лерин 41",1000,"42.677148156544,23.290585599861",100
21764,"ЕК София Бели Дунав,  ",1000,"42.733373641621,23.289962915344",100
21765,"ЕК София Бенковски, бул. Лазар Михайлов 122",1000,"42.74511,23.34843",100
21766,"ЕК София Бигла, ул. Бигла 37",1000,"42.6711775,23.327338576617",100
21767,"ЕК София Бизнес Парк,  ",1000,"42.631533779397,23.374373605804",100
21768,"ЕК София Бокар Манастирски ливади,  ",1000,"42.6601687607,23.28792361475",100
21770,"ЕК София Борис Стефанов Експресна Станция, ул. Ака",1000,"42.65341,23.34242",100
21769,"ЕК София Борис Стефанов, ул. Акад.Борис Стефанов 2",1000,"42.653479043516,23.342464591725",100
21771,"ЕК София Борово,  ",1000,"42.667068057404,23.284996559525",100
21772,"ЕК София Борса Къра, бул. Проф. Цветан Лазаров 4-8",1000,"42.670679981096,23.38264821167",100
21773,"ЕК София Бояна, ул. Кумата 77",1000,"42.64266,23.28566",100
21774,"ЕК София БЦ Витоша, бул. Черни връх 47",1000,"42.66132224138,23.317716618385",100
21775,"ЕК София Вас метал, бул. Ботевградско шосе 276",1000,"42.708116285384,23.418172157078",100
21776,"ЕК София Военна Рампа, бул. Илиянци 12",1000,"42.734178177372,23.323876249243",100
21777,"ЕК София Гара Искър, ул. Мюнхен 14",1000,"42.658921933208,23.413070739148",100
21778,"ЕК София Гладстон, ул. Цар Самуил 3",1000,"42.689663387634,23.315372407935",100
21779,"ЕК София Горна баня, ул. Инж. Борислав Огойски 2",1000,"42.674461157825,23.243136326389",100
21780,"ЕК София Горубляне, ул. Пионерска 5",1000,"42.63123,23.40732",100
21984,"ЕК София Горублянско ханче, бул. Цариградско шосе ",1000,"42.63787,23.41525",100
21781,"ЕК София Гурко, ул. Кузман Шапкарев 5",1000,"42.692971350352,23.325517813492",100
21782,"ЕК София Гюешево БЦ Сердика, ул. Гюешево 83",1000,"42.69040757985,23.29405650528",100
21783,"ЕК София Делийска воденица, ул. Делийска воденица ",1000,"42.64753,23.40941",100
21784,"ЕК София Дианабад, ул. Тинтява 27",1000,"42.6667615,23.3477112",100
22005,"ЕК София Драгалевци нов, ул Захари Зограф 32",1000,"42.62933,23.31181",100
21786,"ЕК София Дружба 1,  ",1000,"42.667935690746,23.391979625778",100
21787,"ЕК София Дружба Илия Бешков, ул. Илия Бешков 12",1000,"42.656907741962,23.401040728836",100
21788,"ЕК София Дървеница, бул. Андрей Ляпчев 11",1000,"42.6500967,23.3631391",100
21789,"ЕК София Еконтомат - Парадайс Център, бул. Черни в",1000,"42.65802,23.31576",100
21790,"ЕК София Емил Марков, бул. Тодор Каблешков 24",1000,"42.66024,23.29861",100
21791,"ЕК София Западен парк, бул. Александър Стамболийск",1000,"42.70241,23.28455",100
21792,"ЕК София Захари Стоянов, бул. Захари Стоянов 0",1000,"42.720503719577,23.242282378094",100
21793,"ЕК София Иван Вазов, бул. Витоша 150",1000,"42.680024227078,23.311029968262",100
21794,"ЕК София Изток, ул. Акад. Методи Попов 13",1000,"42.673788900336,23.350891329886",100
21795,"ЕК София Илиянци - База 1, ул. Петър Панайотов 3",1000,"42.739660093166,23.312980633096",100
21796,"ЕК София Илиянци - Втора база, ул. Петър Панайотов",1000,"42.74171,23.30866",100
21797,"ЕК София Карпузица, ул. Любляна 69",1000,"42.665333752655,23.249691776791",100
21798,"ЕК София кв.Витоша, ул. Асен Разцветников 14А",1000,"42.64723,23.33345",100
21799,"ЕК София Кемпински, ул. Капитан Тодор Ночев 28",1000,"42.669401607982,23.316930372596",100
21800,"ЕК София Климент Охридски, бул. Св Климент Охридск",1000,"42.642290855715,23.353287723873",100
21801,"ЕК София Княжево, бул. Цар Борис III 355",1000,"42.6591,23.24303",100
21802,"ЕК София Козлодуй, ул. Козлодуй 8",1000,"42.707410780401,23.325959733015",100
21990,"ЕК София Константин Величков, ул. Цар Иван Алексан",1000,"42.707130413561,23.298099293671",100
21804,"ЕК София Красна поляна, ул. Колю Фичето 0",1000,"42.695000380538,23.28720181282",100
21805,"ЕК София Красно село, ул. Царица Елеонора 12",1000,"42.674199153498,23.282659626223",100
21806,"ЕК София Кръстова вада, бул. Черни връх 154",1000,"42.64821,23.31462",100
21807,"ЕК София Лагера, ул. Балчик 5",1000,"42.681089435908,23.286070728836",100
21809,"ЕК София Левски Г,  ",1000,"42.7129,23.37619",100
21808,"ЕК София Левски, ул. Княгиня Тамара 40",1000,"42.704403023696,23.384941509323",100
21810,"ЕК София Линкълн,  ",1000,"42.688947178309,23.250891294937",100
21811,"ЕК София Ломско шосе,  ",1000,"42.729057015096,23.298610365283",100
21812,"ЕК София Лъвов мост, ул. Поп Богомил 38",1000,"42.70373,23.32441",100
21813,"ЕК София Любляна, ул. Любляна 22А",1000,"42.673913510875,23.263256209822",100
21815,"ЕК София Люлин 1 Европа,  ",1000,"42.730834247169,23.252363813848",100
21816,"ЕК София Люлин 5, бул. Райко Даскалов 5",1000,"42.71355,23.24555",100
21991,"ЕК София Люлин 8 Щастие, бул. Панчо Владигеров 51",1000,"42.723966112982,23.259346998672",100
21817,"ЕК София Малашевци, ул. Първа Българска армия 82",1000,"42.713807281105,23.342142381884",100
21819,"ЕК София Манастирски ливади Изток, ул. Ивелин Дими",1000,"42.65133769032,23.293191982803",100
21818,"ЕК София Манастирски ливади, ул. Иван Сусанин 54А",1000,"42.662355680915,23.277755423279",100
21821,"ЕК София Младост 1, ул. Йерусалим 54",1000,"42.654348704506,23.372312750232",100
21822,"ЕК София Младост 1А Пътеките, ул. Кръстьо Раковски",1000,"42.65003,23.380670728836",100
21823,"ЕК София Младост 2,  ",1000,"42.641782010868,23.369819040337",100
21824,"ЕК София Младост 4,  ",1000,"42.626211135063,23.383598393159",100
21825,"ЕК София Младост Окръжна болница, ул. Усмивка 23",1000,"42.661742636004,23.375736167984",100
21820,"ЕК София Младост, ул. Ген. Радко Димитриев 200",1000,"42.638995618365,23.383841803627",100
21826,"ЕК София Модерно предградие, ул. Методи Македонски",1000,"42.724875899355,23.271106381788",100
21985,"ЕК София Момина клисура, бул. Ботевградско шосе 4",1000,"42.699171151215,23.36759230423",100
21828,"ЕК София Мусагеница, ул. Боян Дановски 13",1000,"42.663724165014,23.362786683655",100
21829,"ЕК София Нюман, ул. Проф. Иван Георгов 3",1000,"42.72968,23.32527",100
21830,"ЕК София Обеля 1,  ",1000,"42.739391206763,23.274123361664",100
21831,"ЕК София Обеля 2, бул. Ломско шосе 207",1000,"42.743085122766,23.28367358532",100
21833,"ЕК София Овча купел 2, бул. Президент Линкълн 116",1000,"42.68306959042,23.242885684924",100
21832,"ЕК София Овча купел, ул. Маестро Кънев 78",1000,"42.679193357606,23.253779054431",100
21834,"ЕК София Одрин, ул. Одрин 105",1000,"42.703039120821,23.304979810906",100
21835,"ЕК София Опълченска, ул. Опълченска 117",1000,"42.71136760138,23.31483929451",100
21836,"ЕК София Орион, ул. Луи Пастьор 103А",1000,"42.715933608573,23.26857923563",100
21837,"ЕК София Орландовци, ул. Мара Бунева 59",1000,"42.72514,23.34395",100
21838,"ЕК София Орлов мост, ул. Виктор Юго 7",1000,"42.689911616442,23.340033283787",100
21839,"ЕК София Павлово, ул. Мадара 1",1000,"42.664379723253,23.262015101852",100
21986,"ЕК София Паметника Левски, бул. Янко Сакъзов 14",1000,"42.696513625377,23.337078655434",100
21841,"ЕК София Панчарево, ул. Самоковско шосе 214",1000,"42.596433897791,23.41196966011",100
21842,"ЕК София парк – ул. Рачо Казанджията, ул. Рачо Пет",1000,"42.622281053647,23.369600233135",100
21843,"ЕК София Плиска, бул. Шипченски проход 18",1000,"42.678943153128,23.360733552397",100
21844,"ЕК София Разсадника, бул. Александър Стамболийски ",1000,"42.699814412861,23.294691428819",100
21845,"ЕК София Раковски, ул. Георги Сава Раковски 73",1000,"42.701127138405,23.329431951065",100
21846,"ЕК София Редута, ул. Блага Димитрова 23",1000,"42.69518,23.36018",100
21847,"ЕК София Римска стена, ул. Арх. Йордан Миланов 4",1000,"42.680599436219,23.332217930059",100
21848,"ЕК София Руски паметник, ул. Люлин планина 17",1000,"42.690127525665,23.31150280318",100
21849,"ЕК София Света Троица, ул. Бабина поляна 12",1000,"42.709975191804,23.290496906595",100
21850,"ЕК София Свобода, ул. Ген.Никола Жеков 22",1000,"42.737173204686,23.301633236194",100
21851,"ЕК София Силвър Център Люлин, бул. Джавахарлал Нер",1000,"42.714604248801,23.256539385424",100
21852,"ЕК София Симеоново, бул. Симеоновско шосе 150",1000,"42.630607297807,23.333274576721",100
21853,"ЕК София Слатина, ул. Иван Димитров - Куклата 15",1000,"42.67743,23.37096",100
21855,"ЕК София Стамболийски - ул. Осогово 30, ул. Осогов",1000,"42.699558195231,23.308128922615",100
21856,"ЕК София Сточна гара, бул. Ген. Данаил Николаев 10",1000,"42.70277,23.33646",100
21857,"ЕК София Стрелбище, ул. Кестенова гора 21",1000,"42.671735,23.296364",100
21858,"ЕК София Студентски град, ул. Проф. Атанас Иширков",1000,"42.646262,23.34089",100
21859,"ЕК София Сухата река, ул. Тодорини кукли 4",1000,"42.701974713882,23.354489909978",100
21860,"ЕК София Суходол, ул. Траян Танев 40",1000,"42.696736918492,23.22563959259",100
21861,"ЕК София Технически университет, ул. Проф. Георги ",1000,"42.657000175797,23.357829691293",100
21862,"ЕК София Толстой, ул. Стражица 7",1000,"42.72483,23.30555",100
21863,"ЕК София Требич Латин Колев, ул. Латин Колев - кв.",1000,"42.771841520222,23.315640927925",100
21987,"ЕК София Универсиада, ул. Борис Христов 18-20",1000,"42.684743099124,23.356127842922",100
21865,"ЕК София Фондови жилища, ул. Никола Михайловски 20",1000,"42.714576774616,23.298931112843",100
21866,"ЕК София Хаджи Димитър,  ",1000,"42.70821886844,23.342916658478",100
21867,"ЕК София Хиподрума,  ",1000,"42.683416382761,23.297036075363",100
21868,"ЕК София Христо Ботев, ул. Мими Балканска 95",1000,"42.69182,23.38643",100
21869,"ЕК София Христо Смирненски, ул. Слатинска 35",1000,"42.68915,23.371",100
21870,"ЕК София Цар Самуил, ул. Цар Самуил 74",1000,"42.699288098064,23.318635298425",100
21871,"ЕК София Цар Симеон, ул. Цар Симеон 133",1000,"42.702720516321,23.312876614611",100
21872,"ЕК София Цариградски комплекс,  ",1000,"42.647479751259,23.402408327103",100
21873,"ЕК София Цариградско шосе, бул. Цариградско шосе 1",1000,"42.6564954,23.3870183",100
21874,"ЕК София Челопечене, ул. Ангел Маджаров 51-71",1000,"42.731945358161,23.475766470985",100
21875,"ЕК София Черковна, ул. Марагидик 10-12",1000,"42.693811144409,23.353825011253",100
21744,"ЕК София, ул. Резбарска 11",1000,"42.715536272615,23.359397797821",100
